"Time","bandwidth_inbound","bandwidth_outbound"
2023-06-12 14:05:45,16.2 GB/s,13.3 GB/s
2023-06-12 14:05:50,11.9 GB/s,10.3 GB/s
2023-06-12 14:05:55,11.7 GB/s,10.1 GB/s
2023-06-12 14:06:00,11.9 GB/s,10.3 GB/s
2023-06-12 14:06:05,9.24 GB/s,8.19 GB/s
2023-06-12 14:06:10,8.31 GB/s,7.27 GB/s
2023-06-12 14:06:15,11.4 GB/s,9.40 GB/s
2023-06-12 14:06:20,12.0 GB/s,10.7 GB/s
2023-06-12 14:06:25,11.0 GB/s,9.17 GB/s
2023-06-12 14:06:30,1.20 GB/s,1.24 GB/s
2023-06-12 14:06:35,7.73 GB/s,7.17 GB/s
2023-06-12 14:06:40,9.46 GB/s,7.76 GB/s
2023-06-12 14:06:45,11.5 GB/s,10.0 GB/s
2023-06-12 14:06:50,16.2 GB/s,13.6 GB/s
2023-06-12 14:06:55,10.6 GB/s,9.09 GB/s
2023-06-12 14:07:00,8.94 GB/s,7.72 GB/s
2023-06-12 14:07:05,2.90 GB/s,2.47 GB/s
2023-06-12 14:07:10,8.12 GB/s,6.93 GB/s
2023-06-12 14:07:15,3.67 GB/s,3.26 GB/s
2023-06-12 14:07:20,3.47 GB/s,3.07 GB/s
2023-06-12 14:07:25,10.5 GB/s,8.98 GB/s
2023-06-12 14:07:30,2.85 GB/s,2.50 GB/s
2023-06-12 14:07:35,5.97 GB/s,5.19 GB/s
2023-06-12 14:07:40,5.96 GB/s,5.14 GB/s
2023-06-12 14:07:45,3.08 GB/s,2.66 GB/s
2023-06-12 14:07:50,12.7 GB/s,10.8 GB/s
2023-06-12 14:07:55,10.9 GB/s,9.29 GB/s
2023-06-12 14:08:00,3.18 GB/s,2.80 GB/s
2023-06-12 14:08:05,12.9 GB/s,11.0 GB/s
2023-06-12 14:08:10,5.44 GB/s,4.69 GB/s
2023-06-12 14:08:15,1.47 GB/s,1.46 GB/s
2023-06-12 14:08:20,6.41 GB/s,5.51 GB/s
2023-06-12 14:08:25,900 MB/s,862 MB/s
2023-06-12 14:08:30,10.8 GB/s,9.21 GB/s
2023-06-12 14:08:35,8.18 GB/s,7.06 GB/s
2023-06-12 14:08:40,9.76 GB/s,8.61 GB/s
2023-06-12 14:08:45,4.11 GB/s,3.26 GB/s
2023-06-12 14:08:50,8.09 GB/s,6.92 GB/s
2023-06-12 14:08:55,5.04 GB/s,4.32 GB/s
2023-06-12 14:09:00,6.30 GB/s,6.17 GB/s
2023-06-12 14:09:05,7.12 GB/s,5.33 GB/s
2023-06-12 14:09:10,7.56 GB/s,6.47 GB/s
2023-06-12 14:09:15,3.16 GB/s,2.83 GB/s
2023-06-12 14:09:20,10.6 GB/s,8.97 GB/s
2023-06-12 14:09:25,3.27 GB/s,2.83 GB/s
2023-06-12 14:09:30,8.52 GB/s,7.51 GB/s
2023-06-12 14:09:35,8.10 GB/s,6.72 GB/s
2023-06-12 14:09:40,5.51 GB/s,4.70 GB/s
2023-06-12 14:09:45,6.09 GB/s,5.27 GB/s
2023-06-12 14:09:50,1.39 GB/s,1.31 GB/s
2023-06-12 14:09:55,2.72 GB/s,2.36 GB/s
2023-06-12 14:10:00,3.35 GB/s,2.95 GB/s
2023-06-12 14:10:05,5.30 GB/s,4.64 GB/s
2023-06-12 14:10:10,3.11 GB/s,2.66 GB/s
2023-06-12 14:10:15,2.70 GB/s,2.32 GB/s
2023-06-12 14:10:20,2.77 GB/s,2.39 GB/s
2023-06-12 14:10:25,3.52 GB/s,3.53 GB/s
2023-06-12 14:10:30,4.14 GB/s,3.00 GB/s
2023-06-12 14:10:35,38.1 MB/s,32.0 MB/s
2023-06-12 14:10:40,5.09 GB/s,4.33 GB/s
2023-06-12 14:10:45,2.91 GB/s,2.54 GB/s
2023-06-12 14:10:50,886 MB/s,865 MB/s
2023-06-12 14:10:55,3.08 GB/s,2.64 GB/s
2023-06-12 14:11:00,6.31 GB/s,5.47 GB/s
2023-06-12 14:11:05,5.85 GB/s,5.07 GB/s
2023-06-12 14:11:10,5.48 GB/s,4.73 GB/s
2023-06-12 14:11:15,7.29 GB/s,6.50 GB/s
2023-06-12 14:11:20,7.67 GB/s,6.26 GB/s
2023-06-12 14:11:25,3.05 GB/s,2.65 GB/s
2023-06-12 14:11:30,6.52 GB/s,6.17 GB/s
2023-06-12 14:11:35,9.46 GB/s,7.52 GB/s
2023-06-12 14:11:40,2.97 GB/s,2.55 GB/s
2023-06-12 14:11:45,3.25 GB/s,2.83 GB/s
2023-06-12 14:11:50,716 MB/s,685 MB/s
2023-06-12 14:11:55,398 MB/s,409 MB/s
2023-06-12 14:12:00,6.00 GB/s,5.11 GB/s
2023-06-12 14:12:05,414 MB/s,424 MB/s
2023-06-12 14:12:10,8.22 GB/s,7.01 GB/s
2023-06-12 14:12:15,3.28 GB/s,2.88 GB/s
2023-06-12 14:12:20,2.62 GB/s,2.25 GB/s
2023-06-12 14:12:25,2.91 GB/s,2.54 GB/s
2023-06-12 14:12:30,5.77 GB/s,5.00 GB/s
2023-06-12 14:12:35,5.03 GB/s,4.29 GB/s
2023-06-12 14:12:40,8.72 GB/s,7.48 GB/s
2023-06-12 14:12:45,5.52 GB/s,4.77 GB/s
2023-06-12 14:12:50,349 MB/s,309 MB/s
2023-06-12 14:12:55,5.24 GB/s,4.50 GB/s
2023-06-12 14:13:00,2.87 GB/s,2.49 GB/s
2023-06-12 14:13:05,2.86 GB/s,2.50 GB/s
2023-06-12 14:13:10,796 MB/s,815 MB/s
2023-06-12 14:13:15,782 MB/s,679 MB/s
2023-06-12 14:13:20,2.78 GB/s,2.54 GB/s
2023-06-12 14:13:25,5.84 GB/s,4.89 GB/s
2023-06-12 14:13:30,3.05 GB/s,2.64 GB/s
2023-06-12 14:13:35,2.84 GB/s,2.43 GB/s
2023-06-12 14:13:40,5.40 GB/s,4.61 GB/s
2023-06-12 14:13:45,5.75 GB/s,4.98 GB/s
2023-06-12 14:13:50,851 MB/s,796 MB/s
2023-06-12 14:13:55,3.89 GB/s,3.78 GB/s
2023-06-12 14:14:00,6.52 GB/s,5.12 GB/s
2023-06-12 14:14:05,5.40 GB/s,4.60 GB/s
2023-06-12 14:14:10,5.91 GB/s,5.13 GB/s
2023-06-12 14:14:15,964 MB/s,956 MB/s
2023-06-12 14:14:20,985 MB/s,930 MB/s
2023-06-12 14:14:25,3.50 GB/s,3.75 GB/s
2023-06-12 14:14:30,2.83 GB/s,1.79 GB/s
2023-06-12 14:14:35,2.69 GB/s,2.31 GB/s
2023-06-12 14:14:40,5.88 GB/s,5.02 GB/s
2023-06-12 14:14:45,8.31 GB/s,7.13 GB/s
2023-06-12 14:14:50,10.5 GB/s,8.95 GB/s
2023-06-12 14:14:55,5.44 GB/s,4.72 GB/s
2023-06-12 14:15:00,307 MB/s,319 MB/s
2023-06-12 14:15:05,6.08 GB/s,5.22 GB/s
2023-06-12 14:15:10,9.86 GB/s,8.39 GB/s
2023-06-12 14:15:15,1.33 GB/s,1.87 GB/s
2023-06-12 14:15:20,7.23 GB/s,5.53 GB/s
2023-06-12 14:15:25,5.24 GB/s,4.51 GB/s
2023-06-12 14:15:30,5.29 GB/s,4.55 GB/s
2023-06-12 14:15:35,552 MB/s,534 MB/s
2023-06-12 14:15:40,5.02 GB/s,4.32 GB/s
2023-06-12 14:15:45,5.48 GB/s,4.71 GB/s
2023-06-12 14:15:50,2.63 GB/s,2.29 GB/s
2023-06-12 14:15:55,334 MB/s,300 MB/s
2023-06-12 14:16:00,2.80 GB/s,2.43 GB/s
2023-06-12 14:16:05,528 MB/s,510 MB/s
2023-06-12 14:16:10,5.38 GB/s,4.61 GB/s
2023-06-12 14:16:15,2.53 GB/s,2.19 GB/s
2023-06-12 14:16:20,3.00 GB/s,2.61 GB/s
2023-06-12 14:16:25,497 MB/s,517 MB/s
2023-06-12 14:16:30,3.03 GB/s,2.61 GB/s
2023-06-12 14:16:35,4.91 GB/s,4.19 GB/s
2023-06-12 14:16:40,3.20 GB/s,2.82 GB/s
2023-06-12 14:16:45,2.64 GB/s,2.25 GB/s
2023-06-12 14:16:50,504 MB/s,460 MB/s
2023-06-12 14:16:55,7.52 GB/s,6.41 GB/s
2023-06-12 14:17:00,5.08 GB/s,4.33 GB/s
2023-06-12 14:17:05,168 MB/s,196 MB/s
2023-06-12 14:17:10,604 MB/s,588 MB/s
2023-06-12 14:17:15,381 MB/s,350 MB/s
2023-06-12 14:17:20,269 MB/s,238 MB/s
2023-06-12 14:17:25,5.07 GB/s,4.32 GB/s
2023-06-12 14:17:30,5.32 GB/s,4.53 GB/s
2023-06-12 14:17:35,2.69 GB/s,2.29 GB/s
2023-06-12 14:17:40,224 MB/s,225 MB/s
2023-06-12 14:17:45,5.01 GB/s,4.26 GB/s
2023-06-12 14:17:50,5.68 GB/s,4.87 GB/s
2023-06-12 14:17:55,119 MB/s,112 MB/s
2023-06-12 14:18:00,200 MB/s,191 MB/s
2023-06-12 14:18:05,3.60 GB/s,3.70 GB/s
2023-06-12 14:18:10,4.23 GB/s,3.03 GB/s
2023-06-12 14:18:15,5.79 GB/s,4.95 GB/s
2023-06-12 14:18:20,7.15 GB/s,6.09 GB/s
2023-06-12 14:18:25,3.00 GB/s,2.60 GB/s
2023-06-12 14:18:30,4.93 GB/s,4.24 GB/s
2023-06-12 14:18:35,3.04 GB/s,2.68 GB/s
2023-06-12 14:18:40,534 MB/s,406 MB/s
2023-06-12 14:18:45,2.63 GB/s,2.24 GB/s
2023-06-12 14:18:50,3.27 GB/s,2.83 GB/s
2023-06-12 14:18:55,446 MB/s,504 MB/s
2023-06-12 14:19:00,859 MB/s,788 MB/s
2023-06-12 14:19:05,2.81 GB/s,2.41 GB/s
2023-06-12 14:19:10,22.2 MB/s,18.1 MB/s
2023-06-12 14:19:15,17.3 MB/s,13.9 MB/s
2023-06-12 14:19:20,2.90 GB/s,2.47 GB/s
2023-06-12 14:19:25,2.27 GB/s,1.93 GB/s
2023-06-12 14:19:30,35.7 MB/s,29.8 MB/s
2023-06-12 14:19:35,273 MB/s,264 MB/s
2023-06-12 14:19:40,2.25 GB/s,1.92 GB/s
2023-06-12 14:19:45,15.2 MB/s,12.0 MB/s
2023-06-12 14:19:50,4.94 GB/s,4.20 GB/s
2023-06-12 14:19:55,2.82 GB/s,2.40 GB/s
2023-06-12 14:20:00,422 MB/s,431 MB/s
2023-06-12 14:20:05,2.32 GB/s,1.96 GB/s
2023-06-12 14:20:10,2.61 GB/s,2.22 GB/s
2023-06-12 14:20:15,2.20 GB/s,1.87 GB/s
2023-06-12 14:20:20,498 MB/s,500 MB/s
2023-06-12 14:20:25,2.76 GB/s,2.35 GB/s
2023-06-12 14:20:30,122 MB/s,153 MB/s
2023-06-12 14:20:35,2.75 GB/s,2.35 GB/s
2023-06-12 14:20:40,2.32 GB/s,1.97 GB/s
2023-06-12 14:20:45,183 MB/s,176 MB/s
2023-06-12 14:20:50,264 MB/s,277 MB/s
2023-06-12 14:20:55,230 MB/s,198 MB/s
2023-06-12 14:21:00,2.70 GB/s,2.40 GB/s
2023-06-12 14:21:05,216 MB/s,113 MB/s
2023-06-12 14:21:10,1.32 GB/s,1.50 GB/s
2023-06-12 14:21:15,3.95 GB/s,2.98 GB/s
2023-06-12 14:21:20,340 MB/s,364 MB/s
2023-06-12 14:21:25,436 MB/s,388 MB/s
2023-06-12 14:21:30,17.4 MB/s,14.1 MB/s
2023-06-12 14:21:35,481 MB/s,463 MB/s
2023-06-12 14:21:40,11.8 MB/s,9.22 MB/s
2023-06-12 14:21:45,2.31 GB/s,1.97 GB/s
2023-06-12 14:21:50,416 MB/s,404 MB/s
2023-06-12 14:21:55,7.50 GB/s,6.42 GB/s
2023-06-12 14:22:00,3.71 GB/s,3.26 GB/s
2023-06-12 14:22:05,3.03 GB/s,2.72 GB/s
2023-06-12 14:22:10,3.14 GB/s,2.65 GB/s
2023-06-12 14:22:15,5.38 GB/s,4.60 GB/s
2023-06-12 14:22:20,2.67 GB/s,2.34 GB/s
2023-06-12 14:22:25,3.18 GB/s,2.73 GB/s
2023-06-12 14:22:30,2.29 GB/s,2.20 GB/s
2023-06-12 14:22:35,3.21 GB/s,2.57 GB/s
2023-06-12 14:22:40,5.52 GB/s,4.70 GB/s
2023-06-12 14:22:45,2.92 GB/s,2.50 GB/s
2023-06-12 14:22:50,3.25 GB/s,2.85 GB/s
2023-06-12 14:22:55,5.60 GB/s,4.83 GB/s
2023-06-12 14:23:00,2.60 GB/s,2.23 GB/s
2023-06-12 14:23:05,2.93 GB/s,2.50 GB/s
2023-06-12 14:23:10,5.19 GB/s,4.47 GB/s
2023-06-12 14:23:15,5.75 GB/s,5.00 GB/s
2023-06-12 14:23:20,6.03 GB/s,5.83 GB/s
2023-06-12 14:23:25,2.42 GB/s,1.39 GB/s
2023-06-12 14:23:30,5.57 GB/s,4.72 GB/s
2023-06-12 14:23:35,2.73 GB/s,2.33 GB/s
2023-06-12 14:23:40,531 MB/s,508 MB/s
2023-06-12 14:23:45,2.41 GB/s,2.05 GB/s
2023-06-12 14:23:50,2.33 GB/s,1.98 GB/s
2023-06-12 14:23:55,4.66 GB/s,3.97 GB/s
2023-06-12 14:24:00,3.06 GB/s,2.70 GB/s
2023-06-12 14:24:05,5.18 GB/s,4.45 GB/s
2023-06-12 14:24:10,5.85 GB/s,5.04 GB/s
2023-06-12 14:24:15,3.12 GB/s,2.69 GB/s
2023-06-12 14:24:20,6.20 GB/s,5.82 GB/s
2023-06-12 14:24:25,4.53 GB/s,3.34 GB/s
2023-06-12 14:24:30,5.48 GB/s,4.70 GB/s
2023-06-12 14:24:35,2.77 GB/s,2.43 GB/s
2023-06-12 14:24:40,5.16 GB/s,4.39 GB/s
2023-06-12 14:24:45,267 MB/s,417 MB/s
2023-06-12 14:24:50,4.90 GB/s,4.03 GB/s
2023-06-12 14:24:55,3.57 GB/s,3.09 GB/s
2023-06-12 14:25:00,2.87 GB/s,2.44 GB/s
2023-06-12 14:25:05,5.75 GB/s,4.97 GB/s
2023-06-12 14:25:10,2.88 GB/s,2.45 GB/s
2023-06-12 14:25:15,3.17 GB/s,2.75 GB/s
2023-06-12 14:25:20,3.26 GB/s,2.83 GB/s
2023-06-12 14:25:25,2.55 GB/s,2.17 GB/s
2023-06-12 14:25:30,5.50 GB/s,4.69 GB/s
2023-06-12 14:25:35,5.05 GB/s,4.33 GB/s
2023-06-12 14:25:40,7.19 GB/s,6.31 GB/s
2023-06-12 14:25:45,5.61 GB/s,4.69 GB/s
2023-06-12 14:25:50,575 MB/s,555 MB/s
2023-06-12 14:25:55,5.60 GB/s,4.81 GB/s
2023-06-12 14:26:00,781 MB/s,752 MB/s
2023-06-12 14:26:05,3.13 GB/s,2.70 GB/s
2023-06-12 14:26:10,3.16 GB/s,2.74 GB/s
2023-06-12 14:26:15,2.86 GB/s,2.50 GB/s
2023-06-12 14:26:20,5.88 GB/s,5.00 GB/s
2023-06-12 14:26:25,5.12 GB/s,4.36 GB/s
2023-06-12 14:26:30,2.88 GB/s,2.52 GB/s
2023-06-12 14:26:35,736 MB/s,713 MB/s
2023-06-12 14:26:40,5.40 GB/s,4.68 GB/s
2023-06-12 14:26:45,5.62 GB/s,4.82 GB/s
2023-06-12 14:26:50,860 MB/s,807 MB/s
2023-06-12 14:26:55,5.87 GB/s,5.06 GB/s
2023-06-12 14:27:00,5.97 GB/s,5.15 GB/s
2023-06-12 14:27:05,5.13 GB/s,4.36 GB/s
2023-06-12 14:27:10,433 MB/s,414 MB/s
2023-06-12 14:27:15,3.11 GB/s,2.70 GB/s
2023-06-12 14:27:20,2.85 GB/s,2.43 GB/s
2023-06-12 14:27:25,2.31 GB/s,1.97 GB/s
2023-06-12 14:27:30,5.21 GB/s,4.43 GB/s
2023-06-12 14:27:35,7.51 GB/s,6.43 GB/s
2023-06-12 14:27:40,3.55 GB/s,3.09 GB/s
2023-06-12 14:27:45,2.76 GB/s,2.38 GB/s
2023-06-12 14:27:50,2.63 GB/s,2.23 GB/s
2023-06-12 14:27:55,2.59 GB/s,2.27 GB/s
2023-06-12 14:28:00,8.91 GB/s,7.63 GB/s
2023-06-12 14:28:05,665 MB/s,642 MB/s
2023-06-12 14:28:10,512 MB/s,524 MB/s
2023-06-12 14:28:15,2.92 GB/s,2.52 GB/s
2023-06-12 14:28:20,5.39 GB/s,4.63 GB/s
2023-06-12 14:28:25,2.91 GB/s,2.54 GB/s
2023-06-12 14:28:30,2.63 GB/s,2.26 GB/s
2023-06-12 14:28:35,3.27 GB/s,2.83 GB/s
2023-06-12 14:28:40,2.63 GB/s,2.31 GB/s
2023-06-12 14:28:45,3.59 GB/s,3.12 GB/s
2023-06-12 14:28:50,3.56 GB/s,3.45 GB/s
2023-06-12 14:28:55,13.3 GB/s,11.9 GB/s
2023-06-12 14:29:00,16.7 GB/s,14.4 GB/s
2023-06-12 14:29:05,10.1 GB/s,7.97 GB/s
2023-06-12 14:29:10,11.4 GB/s,10.6 GB/s
2023-06-12 14:29:15,14.2 GB/s,12.2 GB/s
2023-06-12 14:29:20,16.0 GB/s,13.2 GB/s
2023-06-12 14:29:25,27.3 GB/s,24.3 GB/s
2023-06-12 14:29:30,11.3 GB/s,10.1 GB/s
2023-06-12 14:29:35,4.23 GB/s,4.61 GB/s
2023-06-12 14:29:40,4.34 GB/s,4.39 GB/s
2023-06-12 14:29:45,1.71 GB/s,1.90 GB/s
2023-06-12 14:29:50,1.96 GB/s,2.00 GB/s
2023-06-12 14:29:55,14.4 GB/s,12.8 GB/s
2023-06-12 14:30:00,3.23 GB/s,2.85 GB/s
2023-06-12 14:30:05,5.13 GB/s,4.40 GB/s
2023-06-12 14:30:10,10.6 GB/s,9.02 GB/s
2023-06-12 14:30:15,9.74 GB/s,8.27 GB/s
2023-06-12 14:30:20,11.5 GB/s,9.88 GB/s
2023-06-12 14:30:25,5.80 GB/s,5.06 GB/s
2023-06-12 14:30:30,11.5 GB/s,9.87 GB/s
2023-06-12 14:30:35,3.80 GB/s,3.38 GB/s
2023-06-12 14:30:40,7.86 GB/s,6.79 GB/s
2023-06-12 14:30:45,3.62 GB/s,3.15 GB/s
2023-06-12 14:30:50,6.00 GB/s,5.20 GB/s
2023-06-12 14:30:55,5.69 GB/s,4.91 GB/s
2023-06-12 14:31:00,5.67 GB/s,5.25 GB/s
2023-06-12 14:31:05,5.27 GB/s,4.24 GB/s
2023-06-12 14:31:10,5.30 GB/s,4.51 GB/s
2023-06-12 14:31:15,2.63 GB/s,2.27 GB/s
2023-06-12 14:31:20,11.5 GB/s,10.2 GB/s
2023-06-12 14:31:25,3.73 GB/s,3.02 GB/s
2023-06-12 14:31:30,5.56 GB/s,4.85 GB/s
2023-06-12 14:31:35,11.7 GB/s,10.0 GB/s
2023-06-12 14:31:40,6.28 GB/s,5.45 GB/s
2023-06-12 14:31:45,10.3 GB/s,8.83 GB/s
2023-06-12 14:31:50,5.45 GB/s,4.67 GB/s
2023-06-12 14:31:55,3.31 GB/s,2.91 GB/s
2023-06-12 14:32:00,4.97 GB/s,4.28 GB/s
2023-06-12 14:32:05,713 MB/s,692 MB/s
2023-06-12 14:32:10,6.11 GB/s,5.26 GB/s
2023-06-12 14:32:15,5.02 GB/s,4.30 GB/s
2023-06-12 14:32:20,6.45 GB/s,5.65 GB/s
2023-06-12 14:32:25,3.65 GB/s,3.18 GB/s
2023-06-12 14:32:30,2.85 GB/s,2.44 GB/s
2023-06-12 14:32:35,8.32 GB/s,7.09 GB/s
2023-06-12 14:32:40,7.56 GB/s,6.49 GB/s
2023-06-12 14:32:45,1.21 GB/s,1.23 GB/s
2023-06-12 14:32:50,5.79 GB/s,5.05 GB/s
2023-06-12 14:32:55,2.94 GB/s,2.50 GB/s
2023-06-12 14:33:00,5.54 GB/s,4.78 GB/s
2023-06-12 14:33:05,2.89 GB/s,2.46 GB/s
2023-06-12 14:33:10,549 MB/s,530 MB/s

