"Time","tps","tps_error"
2023-06-12 14:26:40,1.20 req/s,0 req/s
2023-06-12 14:26:45,0.799 req/s,0 req/s
2023-06-12 14:26:50,1.60 req/s,0 req/s
2023-06-12 14:26:55,1.00 req/s,0 req/s
2023-06-12 14:27:00,1 req/s,0 req/s
2023-06-12 14:27:05,1.20 req/s,0 req/s
2023-06-12 14:27:10,1.40 req/s,0 req/s
2023-06-12 14:27:15,1.20 req/s,0 req/s
2023-06-12 14:27:20,1.20 req/s,0 req/s
2023-06-12 14:27:25,1.20 req/s,0 req/s
2023-06-12 14:27:30,1.00 req/s,0 req/s
2023-06-12 14:27:35,1.000 req/s,0 req/s
2023-06-12 14:27:40,1.40 req/s,0 req/s
2023-06-12 14:27:45,1.20 req/s,0 req/s
2023-06-12 14:27:50,1.20 req/s,0 req/s
2023-06-12 14:27:55,0.799 req/s,0 req/s
2023-06-12 14:28:00,1.40 req/s,0 req/s
2023-06-12 14:28:05,0.999 req/s,0 req/s
2023-06-12 14:28:10,1.40 req/s,0 req/s
2023-06-12 14:28:15,1.20 req/s,0 req/s
2023-06-12 14:28:20,1.000 req/s,0 req/s
2023-06-12 14:28:25,1.40 req/s,0 req/s
2023-06-12 14:28:30,1.000 req/s,0 req/s
2023-06-12 14:28:35,1.20 req/s,0 req/s
2023-06-12 14:28:40,1.20 req/s,0 req/s
2023-06-12 14:28:45,0.999 req/s,0 req/s
2023-06-12 14:28:50,1.20 req/s,0 req/s
2023-06-12 14:28:55,3 req/s,0 req/s
2023-06-12 14:29:00,5.40 req/s,0 req/s
2023-06-12 14:29:05,2.40 req/s,0 req/s
2023-06-12 14:29:10,3.20 req/s,0 req/s
2023-06-12 14:29:15,3.60 req/s,0 req/s
2023-06-12 14:29:20,3.40 req/s,0.200 req/s
2023-06-12 14:29:25,4.19 req/s,0 req/s
2023-06-12 14:29:30,2.60 req/s,0 req/s
2023-06-12 14:29:35,3.40 req/s,1.40 req/s
2023-06-12 14:29:40,2.60 req/s,0.200 req/s
2023-06-12 14:29:45,3.81 req/s,2.00 req/s
2023-06-12 14:29:50,4.99 req/s,2.39 req/s
2023-06-12 14:29:55,2.40 req/s,0 req/s
2023-06-12 14:30:00,2.00 req/s,0 req/s
2023-06-12 14:30:05,1.40 req/s,0 req/s
2023-06-12 14:30:10,1.80 req/s,0 req/s
2023-06-12 14:30:15,1.40 req/s,0 req/s
2023-06-12 14:30:20,1.60 req/s,0 req/s
2023-06-12 14:30:25,1.00 req/s,0 req/s
2023-06-12 14:30:30,2.00 req/s,0 req/s
2023-06-12 14:30:35,1.80 req/s,0 req/s
2023-06-12 14:30:40,1.40 req/s,0 req/s
2023-06-12 14:30:45,1.60 req/s,0 req/s
2023-06-12 14:30:50,1.60 req/s,0 req/s
2023-06-12 14:30:55,1.60 req/s,0 req/s
2023-06-12 14:31:00,1.40 req/s,0 req/s
2023-06-12 14:31:05,1.60 req/s,0 req/s
2023-06-12 14:31:10,1.80 req/s,0 req/s
2023-06-12 14:31:15,1.40 req/s,0 req/s
2023-06-12 14:31:20,1.81 req/s,0 req/s
2023-06-12 14:31:25,1.60 req/s,0 req/s
2023-06-12 14:31:30,1.20 req/s,0 req/s
2023-06-12 14:31:35,1.61 req/s,0 req/s
2023-06-12 14:31:40,1.60 req/s,0 req/s
2023-06-12 14:31:45,1.80 req/s,0 req/s
2023-06-12 14:31:50,1.40 req/s,0 req/s
2023-06-12 14:31:55,1.80 req/s,0 req/s
2023-06-12 14:32:00,1.20 req/s,0 req/s
2023-06-12 14:32:05,1.40 req/s,0 req/s
2023-06-12 14:32:10,2.00 req/s,0 req/s
2023-06-12 14:32:15,1.20 req/s,0 req/s
2023-06-12 14:32:20,1.80 req/s,0 req/s
2023-06-12 14:32:25,1.80 req/s,0 req/s
2023-06-12 14:32:30,1.40 req/s,0 req/s
2023-06-12 14:32:35,1.60 req/s,0 req/s
2023-06-12 14:32:40,1.20 req/s,0 req/s
2023-06-12 14:32:45,1.40 req/s,0 req/s
2023-06-12 14:32:50,1.80 req/s,0 req/s
2023-06-12 14:32:55,1 req/s,0 req/s
2023-06-12 14:33:00,1.20 req/s,0 req/s
2023-06-12 14:33:05,1 req/s,0 req/s
2023-06-12 14:33:10,1 req/s,0 req/s

