"Time","tps","tps_error"
2023-05-25 21:03:55,0.909 req/s,0 req/s
2023-05-25 21:04:00,0.927 req/s,0 req/s
2023-05-25 21:04:05,0.927 req/s,0 req/s
2023-05-25 21:04:10,0.909 req/s,0 req/s
2023-05-25 21:04:15,0.891 req/s,0 req/s
2023-05-25 21:04:20,0.909 req/s,0 req/s
2023-05-25 21:04:25,0.891 req/s,0 req/s
2023-05-25 21:04:30,0.909 req/s,0 req/s
2023-05-25 21:04:35,0.927 req/s,0 req/s
2023-05-25 21:04:40,0.909 req/s,0 req/s
2023-05-25 21:04:45,0.927 req/s,0 req/s
2023-05-25 21:04:50,0.927 req/s,0 req/s
2023-05-25 21:04:55,0.909 req/s,0 req/s
2023-05-25 21:05:00,0.927 req/s,0 req/s
2023-05-25 21:05:05,0.909 req/s,0 req/s
2023-05-25 21:05:10,0.927 req/s,0 req/s
2023-05-25 21:05:15,0.909 req/s,0 req/s
2023-05-25 21:05:20,0.945 req/s,0 req/s
2023-05-25 21:05:25,0.909 req/s,0 req/s
2023-05-25 21:05:30,0.909 req/s,0 req/s
2023-05-25 21:05:35,0.927 req/s,0 req/s
2023-05-25 21:05:40,0.927 req/s,0 req/s
2023-05-25 21:05:45,0.909 req/s,0 req/s
2023-05-25 21:05:50,0.909 req/s,0 req/s
2023-05-25 21:05:55,0.927 req/s,0 req/s
2023-05-25 21:06:00,0.945 req/s,0 req/s
2023-05-25 21:06:05,0.982 req/s,0 req/s
2023-05-25 21:06:10,1 req/s,0 req/s
2023-05-25 21:06:15,1.02 req/s,0 req/s
2023-05-25 21:06:20,1.05 req/s,0 req/s
2023-05-25 21:06:25,1.05 req/s,0 req/s
2023-05-25 21:06:30,1.07 req/s,0 req/s
2023-05-25 21:06:35,1.09 req/s,0 req/s
2023-05-25 21:06:40,1.11 req/s,0 req/s
2023-05-25 21:06:45,1.16 req/s,0 req/s
2023-05-25 21:06:50,1.15 req/s,0 req/s
2023-05-25 21:06:55,1.15 req/s,0 req/s
2023-05-25 21:07:00,1.16 req/s,0 req/s
2023-05-25 21:07:05,1.16 req/s,0 req/s
2023-05-25 21:07:10,1.16 req/s,0 req/s
2023-05-25 21:07:15,1.15 req/s,0 req/s
2023-05-25 21:07:20,1.15 req/s,0 req/s
2023-05-25 21:07:25,1.18 req/s,0 req/s
2023-05-25 21:07:30,1.16 req/s,0 req/s
2023-05-25 21:07:35,1.16 req/s,0 req/s
2023-05-25 21:07:40,1.13 req/s,0 req/s
2023-05-25 21:07:45,1.18 req/s,0 req/s
2023-05-25 21:07:50,1.20 req/s,0 req/s
2023-05-25 21:07:55,1.16 req/s,0 req/s
2023-05-25 21:08:00,1.15 req/s,0 req/s
2023-05-25 21:08:05,1.15 req/s,0 req/s
2023-05-25 21:08:10,1.18 req/s,0 req/s
2023-05-25 21:08:15,1.20 req/s,0 req/s
2023-05-25 21:08:20,1.16 req/s,0 req/s
2023-05-25 21:08:25,1.18 req/s,0 req/s
2023-05-25 21:08:30,1.18 req/s,0 req/s
2023-05-25 21:08:35,1.18 req/s,0 req/s
2023-05-25 21:08:40,1.16 req/s,0 req/s
2023-05-25 21:08:45,1.16 req/s,0 req/s
2023-05-25 21:08:50,1.18 req/s,0 req/s
2023-05-25 21:08:55,1.16 req/s,0 req/s
2023-05-25 21:09:00,1.16 req/s,0 req/s
2023-05-25 21:09:05,1.18 req/s,0 req/s
2023-05-25 21:09:10,1.40 req/s,0 req/s
2023-05-25 21:09:15,1.58 req/s,0 req/s
2023-05-25 21:09:20,1.82 req/s,0 req/s
2023-05-25 21:09:25,1.98 req/s,0 req/s
2023-05-25 21:09:30,2.11 req/s,0 req/s
2023-05-25 21:09:35,2.29 req/s,0 req/s
2023-05-25 21:09:40,2.49 req/s,0 req/s
2023-05-25 21:09:45,2.69 req/s,0.0727 req/s
2023-05-25 21:09:50,2.89 req/s,0.200 req/s
2023-05-25 21:09:55,3.20 req/s,0.327 req/s
2023-05-25 21:10:00,3.33 req/s,0.345 req/s
2023-05-25 21:10:05,3.29 req/s,0.509 req/s
2023-05-25 21:10:10,3.44 req/s,0.745 req/s
2023-05-25 21:10:15,3.24 req/s,0.745 req/s
2023-05-25 21:10:20,3.09 req/s,0.745 req/s
2023-05-25 21:10:25,3 req/s,0.745 req/s
2023-05-25 21:10:30,2.85 req/s,0.745 req/s
2023-05-25 21:10:35,2.67 req/s,0.745 req/s
2023-05-25 21:10:40,2.53 req/s,0.673 req/s
2023-05-25 21:10:45,2.38 req/s,0.545 req/s
2023-05-25 21:10:50,2.13 req/s,0.418 req/s
2023-05-25 21:10:55,1.98 req/s,0.400 req/s
2023-05-25 21:11:00,1.85 req/s,0.236 req/s
2023-05-25 21:11:05,1.56 req/s,0 req/s
2023-05-25 21:11:10,1.56 req/s,0 req/s
2023-05-25 21:11:15,1.58 req/s,0 req/s
2023-05-25 21:11:20,1.55 req/s,0 req/s
2023-05-25 21:11:25,1.55 req/s,0 req/s
2023-05-25 21:11:30,1.55 req/s,0 req/s
2023-05-25 21:11:35,1.56 req/s,0 req/s
2023-05-25 21:11:40,1.55 req/s,0 req/s
2023-05-25 21:11:45,1.56 req/s,0 req/s
2023-05-25 21:11:50,1.56 req/s,0 req/s
2023-05-25 21:11:55,1.55 req/s,0 req/s
2023-05-25 21:12:00,1.53 req/s,0 req/s
2023-05-25 21:12:05,1.55 req/s,0 req/s
2023-05-25 21:12:10,1.56 req/s,0 req/s
2023-05-25 21:12:15,1.62 req/s,0 req/s
2023-05-25 21:12:20,1.58 req/s,0 req/s
2023-05-25 21:12:25,1.58 req/s,0 req/s
2023-05-25 21:12:30,1.55 req/s,0 req/s
2023-05-25 21:12:35,1.60 req/s,0 req/s
2023-05-25 21:12:40,1.56 req/s,0 req/s
2023-05-25 21:12:45,1.56 req/s,0 req/s
2023-05-25 21:12:50,1.58 req/s,0 req/s
2023-05-25 21:12:55,1.60 req/s,0 req/s
2023-05-25 21:13:00,1.56 req/s,0 req/s
2023-05-25 21:13:05,1.53 req/s,0 req/s
2023-05-25 21:13:10,1.51 req/s,0 req/s
2023-05-25 21:13:15,1.49 req/s,0 req/s

