"Time","bandwidth_inbound","bandwidth_outbound"
2023-05-25 20:45:40,12.7 GB/s,10.3 GB/s
2023-05-25 20:45:45,7.19 GB/s,7.01 GB/s
2023-05-25 20:45:50,10.8 GB/s,8.90 GB/s
2023-05-25 20:45:55,10.2 GB/s,8.41 GB/s
2023-05-25 20:46:00,13.1 GB/s,11.8 GB/s
2023-05-25 20:46:05,9.88 GB/s,7.99 GB/s
2023-05-25 20:46:10,14.6 GB/s,12.9 GB/s
2023-05-25 20:46:15,10.7 GB/s,8.80 GB/s
2023-05-25 20:46:20,14.0 GB/s,12.0 GB/s
2023-05-25 20:46:25,8.71 GB/s,7.49 GB/s
2023-05-25 20:46:30,9.97 GB/s,8.52 GB/s
2023-05-25 20:46:35,12.9 GB/s,11.0 GB/s
2023-05-25 20:46:40,3.84 GB/s,3.45 GB/s
2023-05-25 20:46:45,15.0 GB/s,12.7 GB/s
2023-05-25 20:46:50,11.6 GB/s,10.1 GB/s
2023-05-25 20:46:55,6.36 GB/s,5.60 GB/s
2023-05-25 20:47:00,6.80 GB/s,6.34 GB/s
2023-05-25 20:47:05,12.7 GB/s,10.8 GB/s
2023-05-25 20:47:10,10.8 GB/s,8.97 GB/s
2023-05-25 20:47:15,6.17 GB/s,5.29 GB/s
2023-05-25 20:47:20,205 MB/s,224 MB/s
2023-05-25 20:47:25,4.28 GB/s,3.86 GB/s
2023-05-25 20:47:30,4.09 GB/s,3.58 GB/s
2023-05-25 20:47:35,488 MB/s,470 MB/s
2023-05-25 20:47:40,3.62 GB/s,3.21 GB/s
2023-05-25 20:47:45,5.69 GB/s,4.90 GB/s
2023-05-25 20:47:50,10.1 GB/s,8.64 GB/s
2023-05-25 20:47:55,6.70 GB/s,5.84 GB/s
2023-05-25 20:48:00,6.62 GB/s,5.55 GB/s
2023-05-25 20:48:05,3.03 GB/s,2.64 GB/s
2023-05-25 20:48:10,244 MB/s,203 MB/s
2023-05-25 20:48:15,7.65 GB/s,6.58 GB/s
2023-05-25 20:48:20,6.15 GB/s,5.34 GB/s
2023-05-25 20:48:25,3.31 GB/s,2.88 GB/s
2023-05-25 20:48:30,10.1 GB/s,8.65 GB/s
2023-05-25 20:48:35,3.59 GB/s,3.11 GB/s
2023-05-25 20:48:40,1.15 GB/s,1.15 GB/s
2023-05-25 20:48:45,971 MB/s,909 MB/s
2023-05-25 20:48:50,5.86 GB/s,5.09 GB/s
2023-05-25 20:48:55,7.89 GB/s,6.72 GB/s
2023-05-25 20:49:00,3.66 GB/s,3.24 GB/s
2023-05-25 20:49:05,5.65 GB/s,4.86 GB/s
2023-05-25 20:49:10,1.01 GB/s,982 MB/s
2023-05-25 20:49:15,5.47 GB/s,4.73 GB/s
2023-05-25 20:49:20,11.0 GB/s,9.38 GB/s
2023-05-25 20:49:25,5.45 GB/s,4.67 GB/s
2023-05-25 20:49:30,7.93 GB/s,6.85 GB/s
2023-05-25 20:49:35,3.42 GB/s,3.00 GB/s
2023-05-25 20:49:40,8.13 GB/s,6.95 GB/s
2023-05-25 20:49:45,8.21 GB/s,7.02 GB/s
2023-05-25 20:49:50,3.43 GB/s,3.02 GB/s
2023-05-25 20:49:55,5.73 GB/s,4.91 GB/s
2023-05-25 20:50:00,3.35 GB/s,2.96 GB/s
2023-05-25 20:50:05,4.48 GB/s,4.20 GB/s
2023-05-25 20:50:10,3.43 GB/s,2.59 GB/s
2023-05-25 20:50:15,850 MB/s,822 MB/s
2023-05-25 20:50:20,11.0 GB/s,9.33 GB/s
2023-05-25 20:50:25,2.44 GB/s,2.12 GB/s
2023-05-25 20:50:30,3.94 GB/s,3.50 GB/s
2023-05-25 20:50:35,7.38 GB/s,7.15 GB/s
2023-05-25 20:50:40,7.97 GB/s,6.07 GB/s
2023-05-25 20:50:45,5.38 GB/s,4.60 GB/s
2023-05-25 20:50:50,7.22 GB/s,6.18 GB/s
2023-05-25 20:50:55,5.73 GB/s,4.91 GB/s
2023-05-25 20:51:00,3.33 GB/s,2.89 GB/s
2023-05-25 20:51:05,356 MB/s,332 MB/s
2023-05-25 20:51:10,5.70 GB/s,4.89 GB/s
2023-05-25 20:51:15,2.63 GB/s,2.29 GB/s
2023-05-25 20:51:20,5.68 GB/s,4.90 GB/s
2023-05-25 20:51:25,5.24 GB/s,4.49 GB/s
2023-05-25 20:51:30,3.64 GB/s,3.87 GB/s
2023-05-25 20:51:35,5.13 GB/s,3.66 GB/s
2023-05-25 20:51:40,3.16 GB/s,2.79 GB/s
2023-05-25 20:51:45,492 MB/s,476 MB/s
2023-05-25 20:51:50,5.26 GB/s,4.52 GB/s
2023-05-25 20:51:55,10.5 GB/s,8.90 GB/s
2023-05-25 20:52:00,2.85 GB/s,2.45 GB/s
2023-05-25 20:52:05,3.82 GB/s,3.92 GB/s
2023-05-25 20:52:10,7.14 GB/s,5.53 GB/s
2023-05-25 20:52:15,3.79 GB/s,3.36 GB/s
2023-05-25 20:52:20,3.32 GB/s,2.84 GB/s
2023-05-25 20:52:25,2.84 GB/s,2.43 GB/s
2023-05-25 20:52:30,773 MB/s,783 MB/s
2023-05-25 20:52:35,3.40 GB/s,2.97 GB/s
2023-05-25 20:52:40,787 MB/s,732 MB/s
2023-05-25 20:52:45,757 MB/s,738 MB/s
2023-05-25 20:52:50,7.85 GB/s,6.68 GB/s
2023-05-25 20:52:55,3.11 GB/s,2.74 GB/s
2023-05-25 20:53:00,5.33 GB/s,4.56 GB/s
2023-05-25 20:53:05,5.71 GB/s,4.99 GB/s
2023-05-25 20:53:10,10.2 GB/s,8.66 GB/s
2023-05-25 20:53:15,2.45 GB/s,2.08 GB/s
2023-05-25 20:53:20,3.15 GB/s,2.73 GB/s
2023-05-25 20:53:25,10.1 GB/s,8.59 GB/s
2023-05-25 20:53:30,8.43 GB/s,7.23 GB/s
2023-05-25 20:53:35,2.82 GB/s,2.45 GB/s
2023-05-25 20:53:40,543 MB/s,525 MB/s
2023-05-25 20:53:45,5.06 GB/s,4.36 GB/s
2023-05-25 20:53:50,2.51 GB/s,2.14 GB/s
2023-05-25 20:53:55,3.17 GB/s,2.78 GB/s
2023-05-25 20:54:00,3.57 GB/s,3.16 GB/s
2023-05-25 20:54:05,2.65 GB/s,2.23 GB/s
2023-05-25 20:54:10,6.16 GB/s,5.64 GB/s
2023-05-25 20:54:15,7.65 GB/s,6.16 GB/s
2023-05-25 20:54:20,3.28 GB/s,2.86 GB/s
2023-05-25 20:54:25,5.67 GB/s,4.85 GB/s
2023-05-25 20:54:30,3.15 GB/s,2.75 GB/s
2023-05-25 20:54:35,3.08 GB/s,2.66 GB/s
2023-05-25 20:54:40,2.55 GB/s,2.19 GB/s
2023-05-25 20:54:45,9.80 GB/s,8.33 GB/s
2023-05-25 20:54:50,3.19 GB/s,2.85 GB/s
2023-05-25 20:54:55,3.57 GB/s,3.15 GB/s
2023-05-25 20:55:00,4.80 GB/s,4.42 GB/s
2023-05-25 20:55:05,1.05 GB/s,639 MB/s
2023-05-25 20:55:10,7.67 GB/s,6.52 GB/s
2023-05-25 20:55:15,5.25 GB/s,4.48 GB/s
2023-05-25 20:55:20,6.00 GB/s,5.15 GB/s
2023-05-25 20:55:25,2.35 GB/s,2.00 GB/s
2023-05-25 20:55:30,5.64 GB/s,4.87 GB/s
2023-05-25 20:55:35,3.34 GB/s,2.96 GB/s
2023-05-25 20:55:40,1.15 GB/s,1.05 GB/s
2023-05-25 20:55:45,4.60 GB/s,3.96 GB/s
2023-05-25 20:55:50,3.27 GB/s,2.91 GB/s
2023-05-25 20:55:55,4.03 GB/s,3.96 GB/s
2023-05-25 20:56:00,2.01 GB/s,1.26 GB/s
2023-05-25 20:56:05,5.18 GB/s,4.41 GB/s
2023-05-25 20:56:10,2.94 GB/s,2.55 GB/s
2023-05-25 20:56:15,234 MB/s,243 MB/s
2023-05-25 20:56:20,2.07 GB/s,2.30 GB/s
2023-05-25 20:56:25,1.95 GB/s,1.31 GB/s
2023-05-25 20:56:30,5.64 GB/s,4.80 GB/s
2023-05-25 20:56:35,654 MB/s,670 MB/s
2023-05-25 20:56:40,5.43 GB/s,4.71 GB/s
2023-05-25 20:56:45,4.58 GB/s,4.46 GB/s
2023-05-25 20:56:50,4.82 GB/s,3.62 GB/s
2023-05-25 20:56:55,282 MB/s,308 MB/s
2023-05-25 20:57:00,3.30 GB/s,2.83 GB/s
2023-05-25 20:57:05,4.95 GB/s,4.21 GB/s
2023-05-25 20:57:10,2.64 GB/s,2.30 GB/s
2023-05-25 20:57:15,5.56 GB/s,4.77 GB/s
2023-05-25 20:57:20,304 MB/s,295 MB/s
2023-05-25 20:57:25,3.36 GB/s,2.97 GB/s
2023-05-25 20:57:30,307 MB/s,257 MB/s
2023-05-25 20:57:35,5.78 GB/s,4.92 GB/s
2023-05-25 20:57:40,2.94 GB/s,2.60 GB/s
2023-05-25 20:57:45,3.21 GB/s,2.75 GB/s
2023-05-25 20:57:50,3.05 GB/s,2.67 GB/s
2023-05-25 20:57:55,3.07 GB/s,2.63 GB/s
2023-05-25 20:58:00,87.2 MB/s,58.8 MB/s
2023-05-25 20:58:05,594 MB/s,597 MB/s
2023-05-25 20:58:10,7.94 GB/s,6.85 GB/s
2023-05-25 20:58:15,2.69 GB/s,2.21 GB/s
2023-05-25 20:58:20,902 MB/s,894 MB/s
2023-05-25 20:58:25,5.27 GB/s,4.46 GB/s
2023-05-25 20:58:30,260 MB/s,273 MB/s
2023-05-25 20:58:35,2.41 GB/s,2.04 GB/s
2023-05-25 20:58:40,2.80 GB/s,2.45 GB/s
2023-05-25 20:58:45,5.51 GB/s,4.70 GB/s
2023-05-25 20:58:50,766 MB/s,775 MB/s
2023-05-25 20:58:55,3.68 GB/s,3.21 GB/s
2023-05-25 20:59:00,39.0 MB/s,33.8 MB/s
2023-05-25 20:59:05,92.4 MB/s,105 MB/s
2023-05-25 20:59:10,759 MB/s,715 MB/s
2023-05-25 20:59:15,98.0 MB/s,94.4 MB/s
2023-05-25 20:59:20,5.80 GB/s,4.95 GB/s
2023-05-25 20:59:25,906 MB/s,877 MB/s
2023-05-25 20:59:30,2.41 GB/s,2.07 GB/s
2023-05-25 20:59:35,2.21 GB/s,1.88 GB/s
2023-05-25 20:59:40,265 MB/s,257 MB/s
2023-05-25 20:59:45,2.75 GB/s,2.34 GB/s
2023-05-25 20:59:50,457 MB/s,444 MB/s
2023-05-25 20:59:55,2.90 GB/s,2.47 GB/s
2023-05-25 21:00:00,434 MB/s,457 MB/s
2023-05-25 21:00:05,484 MB/s,479 MB/s
2023-05-25 21:00:10,598 MB/s,532 MB/s
2023-05-25 21:00:15,2.37 GB/s,2.02 GB/s
2023-05-25 21:00:20,246 MB/s,262 MB/s
2023-05-25 21:00:25,151 MB/s,121 MB/s
2023-05-25 21:00:30,486 MB/s,488 MB/s
2023-05-25 21:00:35,62.0 MB/s,41.3 MB/s
2023-05-25 21:00:40,2.72 GB/s,2.36 GB/s
2023-05-25 21:00:45,2.68 GB/s,2.28 GB/s
2023-05-25 21:00:50,331 MB/s,319 MB/s
2023-05-25 21:00:55,70.0 MB/s,67.5 MB/s
2023-05-25 21:01:00,483 MB/s,467 MB/s
2023-05-25 21:01:05,195 MB/s,189 MB/s
2023-05-25 21:01:10,83.2 MB/s,108 MB/s
2023-05-25 21:01:15,333 MB/s,292 MB/s
2023-05-25 21:01:20,2.26 GB/s,2.06 GB/s
2023-05-25 21:01:25,2.83 GB/s,2.27 GB/s
2023-05-25 21:01:30,25.3 MB/s,21.8 MB/s
2023-05-25 21:01:35,188 MB/s,182 MB/s
2023-05-25 21:01:40,2.84 GB/s,2.43 GB/s
2023-05-25 21:01:45,224 MB/s,207 MB/s
2023-05-25 21:01:50,2.84 GB/s,2.42 GB/s
2023-05-25 21:01:55,2.66 GB/s,2.28 GB/s
2023-05-25 21:02:00,11.6 MB/s,10.2 MB/s
2023-05-25 21:02:05,16.2 MB/s,14.0 MB/s
2023-05-25 21:02:10,2.40 GB/s,2.04 GB/s
2023-05-25 21:02:15,2.60 GB/s,2.21 GB/s
2023-05-25 21:02:20,2.82 GB/s,2.42 GB/s
2023-05-25 21:02:25,3.82 GB/s,3.41 GB/s
2023-05-25 21:02:30,5.04 GB/s,4.27 GB/s
2023-05-25 21:02:35,7.48 GB/s,6.37 GB/s
2023-05-25 21:02:40,5.40 GB/s,4.60 GB/s
2023-05-25 21:02:45,101 MB/s,96.0 MB/s
2023-05-25 21:02:50,2.91 GB/s,2.49 GB/s
2023-05-25 21:02:55,2.36 GB/s,2.01 GB/s
2023-05-25 21:03:00,2.96 GB/s,2.57 GB/s
2023-05-25 21:03:05,3.34 GB/s,3.33 GB/s
2023-05-25 21:03:10,7.51 GB/s,5.99 GB/s
2023-05-25 21:03:15,721 MB/s,697 MB/s
2023-05-25 21:03:20,221 MB/s,249 MB/s
2023-05-25 21:03:25,445 MB/s,391 MB/s
2023-05-25 21:03:30,5.27 GB/s,4.49 GB/s
2023-05-25 21:03:35,5.93 GB/s,5.07 GB/s
2023-05-25 21:03:40,5.47 GB/s,4.65 GB/s
2023-05-25 21:03:45,2.35 GB/s,2.00 GB/s
2023-05-25 21:03:50,3.23 GB/s,2.84 GB/s
2023-05-25 21:03:55,6.51 GB/s,5.61 GB/s
2023-05-25 21:04:00,2.68 GB/s,2.36 GB/s
2023-05-25 21:04:05,2.71 GB/s,2.30 GB/s
2023-05-25 21:04:10,5.64 GB/s,4.87 GB/s
2023-05-25 21:04:15,457 MB/s,476 MB/s
2023-05-25 21:04:20,3.50 GB/s,3.02 GB/s
2023-05-25 21:04:25,210 MB/s,235 MB/s
2023-05-25 21:04:30,3.69 GB/s,3.22 GB/s
2023-05-25 21:04:35,2.74 GB/s,2.35 GB/s
2023-05-25 21:04:40,2.44 GB/s,2.07 GB/s
2023-05-25 21:04:45,777 MB/s,773 MB/s
2023-05-25 21:04:50,4.16 GB/s,4.28 GB/s
2023-05-25 21:04:55,2.21 GB/s,1.25 GB/s
2023-05-25 21:05:00,417 MB/s,386 MB/s
2023-05-25 21:05:05,5.20 GB/s,4.43 GB/s
2023-05-25 21:05:10,2.71 GB/s,2.35 GB/s
2023-05-25 21:05:15,443 MB/s,435 MB/s
2023-05-25 21:05:20,2.79 GB/s,2.40 GB/s
2023-05-25 21:05:25,2.67 GB/s,2.28 GB/s
2023-05-25 21:05:30,451 MB/s,438 MB/s
2023-05-25 21:05:35,5.30 GB/s,4.52 GB/s
2023-05-25 21:05:40,8.18 GB/s,6.98 GB/s
2023-05-25 21:05:45,8.43 GB/s,7.17 GB/s
2023-05-25 21:05:50,8.21 GB/s,6.99 GB/s
2023-05-25 21:05:55,3.12 GB/s,2.76 GB/s
2023-05-25 21:06:00,2.97 GB/s,2.62 GB/s
2023-05-25 21:06:05,5.18 GB/s,4.41 GB/s
2023-05-25 21:06:10,554 MB/s,1.08 GB/s
2023-05-25 21:06:15,4.90 GB/s,3.80 GB/s
2023-05-25 21:06:20,11.9 GB/s,9.91 GB/s
2023-05-25 21:06:25,275 MB/s,264 MB/s
2023-05-25 21:06:30,8.28 GB/s,7.13 GB/s
2023-05-25 21:06:35,5.22 GB/s,4.45 GB/s
2023-05-25 21:06:40,4.00 GB/s,3.80 GB/s
2023-05-25 21:06:45,1.94 GB/s,1.44 GB/s
2023-05-25 21:06:50,8.22 GB/s,6.99 GB/s
2023-05-25 21:06:55,5.36 GB/s,4.66 GB/s
2023-05-25 21:07:00,8.18 GB/s,7.00 GB/s
2023-05-25 21:07:05,1.43 GB/s,1.79 GB/s
2023-05-25 21:07:10,2.24 GB/s,2.13 GB/s
2023-05-25 21:07:15,2.05 GB/s,1.05 GB/s
2023-05-25 21:07:20,3.24 GB/s,2.84 GB/s
2023-05-25 21:07:25,8.28 GB/s,7.08 GB/s
2023-05-25 21:07:30,2.36 GB/s,2.05 GB/s
2023-05-25 21:07:35,6.47 GB/s,5.58 GB/s
2023-05-25 21:07:40,3.03 GB/s,2.67 GB/s
2023-05-25 21:07:45,4.12 GB/s,4.30 GB/s
2023-05-25 21:07:50,7.58 GB/s,5.71 GB/s
2023-05-25 21:07:55,3.15 GB/s,2.77 GB/s
2023-05-25 21:08:00,5.75 GB/s,4.97 GB/s
2023-05-25 21:08:05,5.36 GB/s,4.58 GB/s
2023-05-25 21:08:10,907 MB/s,906 MB/s
2023-05-25 21:08:15,3.60 GB/s,3.12 GB/s
2023-05-25 21:08:20,7.89 GB/s,6.72 GB/s
2023-05-25 21:08:25,3.20 GB/s,2.81 GB/s
2023-05-25 21:08:30,3.36 GB/s,2.92 GB/s
2023-05-25 21:08:35,7.92 GB/s,6.76 GB/s
2023-05-25 21:08:40,5.13 GB/s,4.83 GB/s
2023-05-25 21:08:45,2.44 GB/s,2.05 GB/s
2023-05-25 21:08:50,3.62 GB/s,2.75 GB/s
2023-05-25 21:08:55,5.41 GB/s,4.65 GB/s
2023-05-25 21:09:00,6.00 GB/s,5.20 GB/s
2023-05-25 21:09:05,5.35 GB/s,4.60 GB/s
2023-05-25 21:09:10,8.69 GB/s,7.48 GB/s
2023-05-25 21:09:15,11.4 GB/s,10.0 GB/s
2023-05-25 21:09:20,25.4 GB/s,22.0 GB/s
2023-05-25 21:09:25,18.9 GB/s,15.7 GB/s
2023-05-25 21:09:30,9.80 GB/s,8.63 GB/s
2023-05-25 21:09:35,12.9 GB/s,12.0 GB/s
2023-05-25 21:09:40,20.4 GB/s,16.7 GB/s
2023-05-25 21:09:45,12.5 GB/s,11.8 GB/s
2023-05-25 21:09:50,6.75 GB/s,8.74 GB/s
2023-05-25 21:09:55,3.00 GB/s,4.69 GB/s
2023-05-25 21:10:00,20.8 GB/s,18.4 GB/s
2023-05-25 21:10:05,7.76 GB/s,7.14 GB/s
2023-05-25 21:10:10,1.60 GB/s,2.07 GB/s
2023-05-25 21:10:15,6.89 GB/s,6.31 GB/s
2023-05-25 21:10:20,7.73 GB/s,6.58 GB/s
2023-05-25 21:10:25,3.17 GB/s,2.83 GB/s
2023-05-25 21:10:30,4.41 GB/s,4.46 GB/s
2023-05-25 21:10:35,15.1 GB/s,13.0 GB/s
2023-05-25 21:10:40,10.2 GB/s,7.97 GB/s
2023-05-25 21:10:45,7.53 GB/s,6.42 GB/s
2023-05-25 21:10:50,5.23 GB/s,4.50 GB/s
2023-05-25 21:10:55,7.82 GB/s,6.66 GB/s
2023-05-25 21:11:00,1.09 GB/s,1.61 GB/s
2023-05-25 21:11:05,4.14 GB/s,2.94 GB/s
2023-05-25 21:11:10,11.1 GB/s,9.40 GB/s
2023-05-25 21:11:15,11.5 GB/s,9.80 GB/s
2023-05-25 21:11:20,3.06 GB/s,2.70 GB/s
2023-05-25 21:11:25,6.72 GB/s,5.90 GB/s
2023-05-25 21:11:30,3.42 GB/s,3.03 GB/s
2023-05-25 21:11:35,3.89 GB/s,3.44 GB/s
2023-05-25 21:11:40,8.06 GB/s,6.87 GB/s
2023-05-25 21:11:45,3.21 GB/s,3.08 GB/s
2023-05-25 21:11:50,11.6 GB/s,10.3 GB/s
2023-05-25 21:11:55,8.47 GB/s,7.47 GB/s
2023-05-25 21:12:00,10.1 GB/s,7.84 GB/s
2023-05-25 21:12:05,3.59 GB/s,3.25 GB/s
2023-05-25 21:12:10,11.7 GB/s,9.96 GB/s
2023-05-25 21:12:15,9.79 GB/s,8.51 GB/s
2023-05-25 21:12:20,14.0 GB/s,11.8 GB/s
2023-05-25 21:12:25,8.46 GB/s,7.32 GB/s
2023-05-25 21:12:30,8.25 GB/s,7.17 GB/s
2023-05-25 21:12:35,945 MB/s,832 MB/s
2023-05-25 21:12:40,8.23 GB/s,7.07 GB/s
2023-05-25 21:12:45,5.72 GB/s,4.90 GB/s
2023-05-25 21:12:50,10.5 GB/s,8.97 GB/s
2023-05-25 21:12:55,7.80 GB/s,6.65 GB/s
2023-05-25 21:13:00,7.63 GB/s,6.49 GB/s
2023-05-25 21:13:05,6.20 GB/s,5.44 GB/s
2023-05-25 21:13:10,8.30 GB/s,7.12 GB/s
2023-05-25 21:13:15,7.20 GB/s,6.28 GB/s

