"Time","bandwidth_inbound","bandwidth_outbound"
2023-09-08 08:58:30,1.68 GB/s,1.52 GB/s
2023-09-08 08:58:35,3.85 GB/s,3.56 GB/s
2023-09-08 08:58:40,4.17 GB/s,3.85 GB/s
2023-09-08 08:58:45,9.39 GB/s,7.97 GB/s
2023-09-08 08:58:50,10.4 GB/s,9.16 GB/s
2023-09-08 08:58:55,6.03 GB/s,6.77 GB/s
2023-09-08 08:59:00,10.0 GB/s,7.29 GB/s
2023-09-08 08:59:05,5.98 GB/s,5.13 GB/s
2023-09-08 08:59:10,3.93 GB/s,3.50 GB/s
2023-09-08 08:59:15,7.05 GB/s,6.05 GB/s
2023-09-08 08:59:20,7.14 GB/s,6.33 GB/s
2023-09-08 08:59:25,3.12 GB/s,2.64 GB/s
2023-09-08 08:59:30,4.57 GB/s,4.02 GB/s
2023-09-08 08:59:35,2.22 GB/s,2.00 GB/s
2023-09-08 08:59:40,10.1 GB/s,8.68 GB/s
2023-09-08 08:59:45,8.10 GB/s,7.19 GB/s
2023-09-08 08:59:50,6.77 GB/s,6.01 GB/s
2023-09-08 08:59:55,5.38 GB/s,4.81 GB/s
2023-09-08 09:00:00,3.58 GB/s,3.22 GB/s
2023-09-08 09:00:05,3.11 GB/s,2.95 GB/s
2023-09-08 09:00:10,8.48 GB/s,7.29 GB/s
2023-09-08 09:00:15,390 MB/s,364 MB/s
2023-09-08 09:00:20,7.19 GB/s,6.99 GB/s
2023-09-08 09:00:25,6.04 GB/s,5.24 GB/s
2023-09-08 09:00:30,1.26 GB/s,1.19 GB/s
2023-09-08 09:00:35,1.84 GB/s,1.73 GB/s
2023-09-08 09:00:40,746 MB/s,816 MB/s
2023-09-08 09:00:45,1.73 GB/s,1.59 GB/s
2023-09-08 09:00:50,6.38 GB/s,5.63 GB/s
2023-09-08 09:00:55,2.35 GB/s,2.16 GB/s
2023-09-08 09:01:00,1.59 GB/s,1.44 GB/s
2023-09-08 09:01:05,742 MB/s,722 MB/s
2023-09-08 09:01:10,4.75 GB/s,4.18 GB/s
2023-09-08 09:01:15,2.70 GB/s,2.37 GB/s
2023-09-08 09:01:20,9.85 GB/s,8.51 GB/s
2023-09-08 09:01:25,9.78 GB/s,10.3 GB/s
2023-09-08 09:01:30,8.20 GB/s,7.14 GB/s
2023-09-08 09:01:35,2.27 GB/s,2.18 GB/s
2023-09-08 09:01:40,9.80 GB/s,8.44 GB/s
2023-09-08 09:01:45,4.78 GB/s,4.18 GB/s
2023-09-08 09:01:50,4.94 GB/s,4.44 GB/s
2023-09-08 09:01:55,5.11 GB/s,4.46 GB/s
2023-09-08 09:02:00,1.68 GB/s,1.54 GB/s
2023-09-08 09:02:05,2.71 GB/s,3.42 GB/s
2023-09-08 09:02:10,2.71 GB/s,2.45 GB/s
2023-09-08 09:02:15,8.19 GB/s,7.60 GB/s
2023-09-08 09:02:20,3.53 GB/s,3.18 GB/s
2023-09-08 09:02:25,6.32 GB/s,5.58 GB/s
2023-09-08 09:02:30,2.66 GB/s,2.26 GB/s
2023-09-08 09:02:35,4.10 GB/s,3.56 GB/s
2023-09-08 09:02:40,3.57 GB/s,3.17 GB/s
2023-09-08 09:02:45,2.10 GB/s,1.99 GB/s
2023-09-08 09:02:50,9.60 GB/s,8.26 GB/s
2023-09-08 09:02:55,8.90 GB/s,7.63 GB/s
2023-09-08 09:03:00,1.61 GB/s,1.46 GB/s
2023-09-08 09:03:05,4.81 GB/s,4.34 GB/s
2023-09-08 09:03:10,2.21 GB/s,2.32 GB/s
2023-09-08 09:03:15,4.28 GB/s,3.75 GB/s
2023-09-08 09:03:20,3.82 GB/s,3.29 GB/s
2023-09-08 09:03:25,11.0 GB/s,9.56 GB/s
2023-09-08 09:03:30,5.09 GB/s,4.45 GB/s
2023-09-08 09:03:35,6.05 GB/s,5.23 GB/s
2023-09-08 09:03:40,5.30 GB/s,4.67 GB/s
2023-09-08 09:03:45,7.85 GB/s,7.02 GB/s
2023-09-08 09:03:50,2.80 GB/s,2.64 GB/s
2023-09-08 09:03:55,7.02 GB/s,6.65 GB/s
2023-09-08 09:04:00,6.53 GB/s,5.75 GB/s
2023-09-08 09:04:05,12.4 GB/s,10.9 GB/s
2023-09-08 09:04:10,10.5 GB/s,9.14 GB/s
2023-09-08 09:04:15,2.26 GB/s,2.09 GB/s
2023-09-08 09:04:20,5.25 GB/s,5.09 GB/s
2023-09-08 09:04:25,5.25 GB/s,4.53 GB/s
2023-09-08 09:04:30,4.54 GB/s,4.07 GB/s
2023-09-08 09:04:35,5.70 GB/s,4.97 GB/s
2023-09-08 09:04:40,1.64 GB/s,1.50 GB/s
2023-09-08 09:04:45,2.09 GB/s,1.99 GB/s
2023-09-08 09:04:50,1.66 GB/s,1.81 GB/s
2023-09-08 09:04:55,4.16 GB/s,3.53 GB/s
2023-09-08 09:05:00,5.42 GB/s,4.72 GB/s
2023-09-08 09:05:05,5.82 GB/s,5.14 GB/s
2023-09-08 09:05:10,5.46 GB/s,5.69 GB/s
2023-09-08 09:05:15,11.9 GB/s,9.54 GB/s
2023-09-08 09:05:20,8.20 GB/s,8.36 GB/s
2023-09-08 09:05:25,10.1 GB/s,8.76 GB/s
2023-09-08 09:05:30,7.44 GB/s,6.42 GB/s
2023-09-08 09:05:35,4.68 GB/s,4.12 GB/s
2023-09-08 09:05:40,3.23 GB/s,2.92 GB/s
2023-09-08 09:05:45,8.13 GB/s,7.61 GB/s
2023-09-08 09:05:50,5.18 GB/s,4.11 GB/s
2023-09-08 09:05:55,4.61 GB/s,3.78 GB/s
2023-09-08 09:06:00,5.18 GB/s,4.68 GB/s
2023-09-08 09:06:05,6.30 GB/s,5.56 GB/s
2023-09-08 09:06:10,3.01 GB/s,3.46 GB/s
2023-09-08 09:06:15,11.4 GB/s,9.74 GB/s
2023-09-08 09:06:20,4.58 GB/s,4.09 GB/s
2023-09-08 09:06:25,4.35 GB/s,3.81 GB/s
2023-09-08 09:06:30,2.36 GB/s,2.17 GB/s
2023-09-08 09:06:35,10.2 GB/s,8.85 GB/s
2023-09-08 09:06:40,7.77 GB/s,7.26 GB/s
2023-09-08 09:06:45,6.88 GB/s,6.21 GB/s
2023-09-08 09:06:50,2.92 GB/s,2.73 GB/s
2023-09-08 09:06:55,7.01 GB/s,7.09 GB/s
2023-09-08 09:07:00,8.62 GB/s,7.41 GB/s
2023-09-08 09:07:05,6.27 GB/s,5.57 GB/s
2023-09-08 09:07:10,7.86 GB/s,6.78 GB/s
2023-09-08 09:07:15,6.34 GB/s,5.66 GB/s
2023-09-08 09:07:20,8.01 GB/s,6.89 GB/s
2023-09-08 09:07:25,6.39 GB/s,6.42 GB/s
2023-09-08 09:07:30,12.5 GB/s,10.3 GB/s
2023-09-08 09:07:35,6.04 GB/s,5.22 GB/s
2023-09-08 09:07:40,6.47 GB/s,5.72 GB/s
2023-09-08 09:07:45,5.86 GB/s,5.21 GB/s
2023-09-08 09:07:50,3.30 GB/s,2.97 GB/s
2023-09-08 09:07:55,7.18 GB/s,6.20 GB/s
2023-09-08 09:08:00,4.88 GB/s,4.29 GB/s
2023-09-08 09:08:05,12.7 GB/s,11.0 GB/s
2023-09-08 09:08:10,5.56 GB/s,4.89 GB/s
2023-09-08 09:08:15,10.4 GB/s,8.86 GB/s
2023-09-08 09:08:20,5.19 GB/s,4.55 GB/s
2023-09-08 09:08:25,9.95 GB/s,9.43 GB/s
2023-09-08 09:08:30,2.53 GB/s,2.33 GB/s
2023-09-08 09:08:35,2.11 GB/s,2.69 GB/s
2023-09-08 09:08:40,6.54 GB/s,6.54 GB/s
2023-09-08 09:08:45,13.3 GB/s,11.3 GB/s
2023-09-08 09:08:50,3.79 GB/s,3.55 GB/s
2023-09-08 09:08:55,4.76 GB/s,4.03 GB/s
2023-09-08 09:09:00,5.64 GB/s,4.91 GB/s
2023-09-08 09:09:05,4.99 GB/s,4.40 GB/s
2023-09-08 09:09:10,4.67 GB/s,4.01 GB/s
2023-09-08 09:09:15,1.58 GB/s,2.12 GB/s
2023-09-08 09:09:20,4.68 GB/s,4.14 GB/s
2023-09-08 09:09:25,2.45 GB/s,2.37 GB/s
2023-09-08 09:09:30,2.44 GB/s,2.21 GB/s
2023-09-08 09:09:35,4.30 GB/s,3.85 GB/s
2023-09-08 09:09:40,7.28 GB/s,6.44 GB/s
2023-09-08 09:09:45,5.82 GB/s,5.14 GB/s
2023-09-08 09:09:50,5.11 GB/s,4.48 GB/s
2023-09-08 09:09:55,6.08 GB/s,5.31 GB/s
2023-09-08 09:10:00,5.05 GB/s,4.42 GB/s
2023-09-08 09:10:05,8.68 GB/s,7.50 GB/s
2023-09-08 09:10:10,3.87 GB/s,3.44 GB/s
2023-09-08 09:10:15,5.73 GB/s,4.96 GB/s
2023-09-08 09:10:20,4.32 GB/s,3.70 GB/s
2023-09-08 09:10:25,4.60 GB/s,4.11 GB/s
2023-09-08 09:10:30,10.8 GB/s,9.38 GB/s
2023-09-08 09:10:35,5.16 GB/s,4.44 GB/s
2023-09-08 09:10:40,1.48 GB/s,1.50 GB/s
2023-09-08 09:10:45,8.24 GB/s,6.98 GB/s
2023-09-08 09:10:50,5.32 GB/s,4.60 GB/s
2023-09-08 09:10:55,1.81 GB/s,1.95 GB/s
2023-09-08 09:11:00,2.84 GB/s,2.76 GB/s
2023-09-08 09:11:05,2.77 GB/s,2.47 GB/s
2023-09-08 09:11:10,4.36 GB/s,3.94 GB/s
2023-09-08 09:11:15,4.43 GB/s,4.47 GB/s
2023-09-08 09:11:20,6.99 GB/s,5.56 GB/s
2023-09-08 09:11:25,5.11 GB/s,4.46 GB/s
2023-09-08 09:11:30,1.34 GB/s,1.23 GB/s
2023-09-08 09:11:35,3.92 GB/s,3.59 GB/s
2023-09-08 09:11:40,1.78 GB/s,1.60 GB/s
2023-09-08 09:11:45,8.43 GB/s,7.36 GB/s
2023-09-08 09:11:50,9.82 GB/s,8.38 GB/s
2023-09-08 09:11:55,3.36 GB/s,3.01 GB/s
2023-09-08 09:12:00,8.49 GB/s,7.42 GB/s
2023-09-08 09:12:05,3.95 GB/s,3.46 GB/s
2023-09-08 09:12:10,3.67 GB/s,3.25 GB/s
2023-09-08 09:12:15,5.49 GB/s,4.83 GB/s
2023-09-08 09:12:20,4.12 GB/s,3.95 GB/s
2023-09-08 09:12:25,6.94 GB/s,6.58 GB/s
2023-09-08 09:12:30,2.55 GB/s,2.27 GB/s
2023-09-08 09:12:35,5.45 GB/s,4.78 GB/s
2023-09-08 09:12:40,3.80 GB/s,3.28 GB/s
2023-09-08 09:12:45,4.97 GB/s,4.39 GB/s
2023-09-08 09:12:50,7.09 GB/s,6.11 GB/s
2023-09-08 09:12:55,5.24 GB/s,4.65 GB/s
2023-09-08 09:13:00,6.95 GB/s,6.08 GB/s
2023-09-08 09:13:05,8.65 GB/s,7.50 GB/s
2023-09-08 09:13:10,3.47 GB/s,3.19 GB/s
2023-09-08 09:13:15,8.20 GB/s,7.14 GB/s
2023-09-08 09:13:20,6.43 GB/s,5.54 GB/s
2023-09-08 09:13:25,6.81 GB/s,5.91 GB/s
2023-09-08 09:13:30,15.3 GB/s,13.2 GB/s
2023-09-08 09:13:35,7.30 GB/s,6.41 GB/s
2023-09-08 09:13:40,12.9 GB/s,11.1 GB/s
2023-09-08 09:13:45,1.73 GB/s,1.67 GB/s
2023-09-08 09:13:50,5.72 GB/s,5.05 GB/s
2023-09-08 09:13:55,10.1 GB/s,9.01 GB/s
2023-09-08 09:14:00,7.76 GB/s,6.74 GB/s
2023-09-08 09:14:05,5.22 GB/s,4.58 GB/s
2023-09-08 09:14:10,7.35 GB/s,6.43 GB/s
2023-09-08 09:14:15,5.06 GB/s,4.66 GB/s
2023-09-08 09:14:20,5.73 GB/s,4.95 GB/s
2023-09-08 09:14:25,4.47 GB/s,3.91 GB/s
2023-09-08 09:14:30,7.35 GB/s,6.55 GB/s
2023-09-08 09:14:35,12.4 GB/s,11.8 GB/s
2023-09-08 09:14:40,4.38 GB/s,3.95 GB/s
2023-09-08 09:14:45,5.05 GB/s,4.49 GB/s
2023-09-08 09:14:50,4.51 GB/s,4.01 GB/s
2023-09-08 09:14:55,5.13 GB/s,4.55 GB/s
2023-09-08 09:15:00,6.65 GB/s,6.43 GB/s
2023-09-08 09:15:05,18.2 GB/s,15.1 GB/s
2023-09-08 09:15:10,1.80 GB/s,1.81 GB/s
2023-09-08 09:15:15,7.77 GB/s,6.53 GB/s
2023-09-08 09:15:20,3.86 GB/s,3.41 GB/s
2023-09-08 09:15:25,6.82 GB/s,6.05 GB/s
2023-09-08 09:15:30,3.50 GB/s,3.06 GB/s
2023-09-08 09:15:35,7.43 GB/s,6.39 GB/s
2023-09-08 09:15:40,3.35 GB/s,3.10 GB/s
2023-09-08 09:15:45,2.13 GB/s,1.89 GB/s
2023-09-08 09:15:50,6.31 GB/s,6.18 GB/s
2023-09-08 09:15:55,5.49 GB/s,4.96 GB/s
2023-09-08 09:16:00,6.31 GB/s,5.53 GB/s
2023-09-08 09:16:05,4.10 GB/s,3.54 GB/s
2023-09-08 09:16:10,7.10 GB/s,6.21 GB/s
2023-09-08 09:16:15,7.95 GB/s,6.84 GB/s
2023-09-08 09:16:20,11.5 GB/s,10.2 GB/s
2023-09-08 09:16:25,5.14 GB/s,4.60 GB/s
2023-09-08 09:16:30,2.89 GB/s,2.59 GB/s
2023-09-08 09:16:35,5.85 GB/s,5.11 GB/s
2023-09-08 09:16:40,9.50 GB/s,8.32 GB/s
2023-09-08 09:16:45,6.60 GB/s,5.67 GB/s
2023-09-08 09:16:50,2.91 GB/s,2.59 GB/s
2023-09-08 09:16:55,11.5 GB/s,9.90 GB/s
2023-09-08 09:17:00,6.70 GB/s,5.93 GB/s
2023-09-08 09:17:05,8.59 GB/s,7.98 GB/s
2023-09-08 09:17:10,3.23 GB/s,2.74 GB/s
2023-09-08 09:17:15,10.3 GB/s,9.01 GB/s
2023-09-08 09:17:20,4.72 GB/s,4.04 GB/s
2023-09-08 09:17:25,6.27 GB/s,5.34 GB/s
2023-09-08 09:17:30,6.24 GB/s,5.53 GB/s
2023-09-08 09:17:35,5.48 GB/s,4.95 GB/s
2023-09-08 09:17:40,3.61 GB/s,3.89 GB/s
2023-09-08 09:17:45,2.77 GB/s,2.46 GB/s
2023-09-08 09:17:50,4.44 GB/s,3.93 GB/s
2023-09-08 09:17:55,4.19 GB/s,3.64 GB/s
2023-09-08 09:18:00,4.66 GB/s,4.10 GB/s
2023-09-08 09:18:05,7.43 GB/s,6.43 GB/s
2023-09-08 09:18:10,4.02 GB/s,3.62 GB/s
2023-09-08 09:18:15,6.18 GB/s,5.39 GB/s
2023-09-08 09:18:20,2.16 GB/s,2.53 GB/s
2023-09-08 09:18:25,7.11 GB/s,6.19 GB/s
2023-09-08 09:18:30,2.86 GB/s,2.71 GB/s
2023-09-08 09:18:35,9.87 GB/s,8.67 GB/s
2023-09-08 09:18:40,9.56 GB/s,8.23 GB/s
2023-09-08 09:18:45,6.83 GB/s,6.04 GB/s
2023-09-08 09:18:50,7.86 GB/s,7.81 GB/s
2023-09-08 09:18:55,6.17 GB/s,5.45 GB/s
2023-09-08 09:19:00,6.04 GB/s,5.89 GB/s
2023-09-08 09:19:05,4.80 GB/s,4.38 GB/s
2023-09-08 09:19:10,3.60 GB/s,2.96 GB/s
2023-09-08 09:19:15,8.42 GB/s,7.47 GB/s
2023-09-08 09:19:20,8.66 GB/s,7.44 GB/s
2023-09-08 09:19:25,6.12 GB/s,5.32 GB/s
2023-09-08 09:19:30,1.28 GB/s,1.18 GB/s
2023-09-08 09:19:35,4.05 GB/s,3.67 GB/s
2023-09-08 09:19:40,11.6 GB/s,9.86 GB/s
2023-09-08 09:19:45,4.64 GB/s,4.10 GB/s
2023-09-08 09:19:50,7.59 GB/s,6.58 GB/s
2023-09-08 09:19:55,6.99 GB/s,6.03 GB/s
2023-09-08 09:20:00,8.16 GB/s,7.04 GB/s
2023-09-08 09:20:05,4.99 GB/s,4.35 GB/s
2023-09-08 09:20:10,3.07 GB/s,2.73 GB/s
2023-09-08 09:20:15,13.3 GB/s,11.7 GB/s
2023-09-08 09:20:20,5.72 GB/s,4.98 GB/s
2023-09-08 09:20:25,2.88 GB/s,2.59 GB/s
2023-09-08 09:20:30,7.07 GB/s,6.20 GB/s
2023-09-08 09:20:35,6.93 GB/s,6.08 GB/s
2023-09-08 09:20:40,5.10 GB/s,5.21 GB/s
2023-09-08 09:20:45,10.6 GB/s,8.35 GB/s
2023-09-08 09:20:50,8.51 GB/s,7.37 GB/s
2023-09-08 09:20:55,1.41 GB/s,1.35 GB/s
2023-09-08 09:21:00,9.66 GB/s,8.46 GB/s
2023-09-08 09:21:05,3.62 GB/s,3.31 GB/s
2023-09-08 09:21:10,4.43 GB/s,3.94 GB/s
2023-09-08 09:21:15,3.67 GB/s,4.40 GB/s
2023-09-08 09:21:20,4.44 GB/s,3.89 GB/s
2023-09-08 09:21:25,856 MB/s,998 MB/s
2023-09-08 09:21:30,1.57 GB/s,1.53 GB/s
2023-09-08 09:21:35,7.47 GB/s,6.42 GB/s
2023-09-08 09:21:40,5.89 GB/s,5.17 GB/s
2023-09-08 09:21:45,13.0 GB/s,11.2 GB/s
2023-09-08 09:21:50,5.25 GB/s,4.69 GB/s
2023-09-08 09:21:55,6.05 GB/s,6.25 GB/s
2023-09-08 09:22:00,6.13 GB/s,5.01 GB/s
2023-09-08 09:22:05,10.6 GB/s,9.22 GB/s
2023-09-08 09:22:10,4.87 GB/s,4.30 GB/s
2023-09-08 09:22:15,5.23 GB/s,4.67 GB/s
2023-09-08 09:22:20,13.2 GB/s,11.4 GB/s
2023-09-08 09:22:25,6.45 GB/s,5.80 GB/s
2023-09-08 09:22:30,6.38 GB/s,5.45 GB/s
2023-09-08 09:22:35,5.76 GB/s,5.44 GB/s
2023-09-08 09:22:40,4.76 GB/s,3.78 GB/s
2023-09-08 09:22:45,3.02 GB/s,2.84 GB/s
2023-09-08 09:22:50,9.66 GB/s,8.42 GB/s
2023-09-08 09:22:55,4.42 GB/s,4.50 GB/s
2023-09-08 09:23:00,6.54 GB/s,5.65 GB/s
2023-09-08 09:23:05,7.70 GB/s,6.87 GB/s
2023-09-08 09:23:10,7.56 GB/s,6.47 GB/s
2023-09-08 09:23:15,3.97 GB/s,3.44 GB/s
2023-09-08 09:23:20,7.87 GB/s,6.90 GB/s
2023-09-08 09:23:25,2.44 GB/s,2.35 GB/s
2023-09-08 09:23:30,6.01 GB/s,5.28 GB/s
2023-09-08 09:23:35,6.90 GB/s,6.07 GB/s
2023-09-08 09:23:40,6.84 GB/s,5.96 GB/s
2023-09-08 09:23:45,10.2 GB/s,8.87 GB/s
2023-09-08 09:23:50,3.93 GB/s,3.64 GB/s
2023-09-08 09:23:55,3.56 GB/s,3.18 GB/s
2023-09-08 09:24:00,8.79 GB/s,7.60 GB/s
2023-09-08 09:24:05,5.91 GB/s,5.15 GB/s
2023-09-08 09:24:10,3.55 GB/s,3.07 GB/s
2023-09-08 09:24:15,9.74 GB/s,8.45 GB/s
2023-09-08 09:24:20,4.00 GB/s,3.60 GB/s
2023-09-08 09:24:25,7.36 GB/s,6.40 GB/s
2023-09-08 09:24:30,5.10 GB/s,5.23 GB/s
2023-09-08 09:24:35,8.13 GB/s,6.95 GB/s
2023-09-08 09:24:40,3.44 GB/s,3.14 GB/s
2023-09-08 09:24:45,6.01 GB/s,5.28 GB/s
2023-09-08 09:24:50,5.41 GB/s,4.85 GB/s
2023-09-08 09:24:55,4.54 GB/s,4.19 GB/s
2023-09-08 09:25:00,3.75 GB/s,3.35 GB/s
2023-09-08 09:25:05,4.27 GB/s,3.64 GB/s
2023-09-08 09:25:10,1.57 GB/s,1.40 GB/s
2023-09-08 09:25:15,4.48 GB/s,4.03 GB/s
2023-09-08 09:25:20,2.99 GB/s,2.70 GB/s
2023-09-08 09:25:25,1.02 GB/s,1.14 GB/s
2023-09-08 09:25:30,3.19 GB/s,3.34 GB/s
2023-09-08 09:25:35,2.60 GB/s,2.60 GB/s
2023-09-08 09:25:40,2.50 GB/s,2.68 GB/s
2023-09-08 09:25:45,1.22 GB/s,1.18 GB/s
2023-09-08 09:25:50,883 MB/s,1.01 GB/s
2023-09-08 09:25:55,3.56 GB/s,3.24 GB/s
2023-09-08 09:26:00,3.15 GB/s,2.97 GB/s
2023-09-08 09:26:05,6.13 GB/s,5.94 GB/s
2023-09-08 09:26:10,5.86 GB/s,5.13 GB/s
2023-09-08 09:26:15,1.74 GB/s,1.57 GB/s
2023-09-08 09:26:20,4.68 GB/s,4.18 GB/s
2023-09-08 09:26:25,2.08 GB/s,1.87 GB/s
2023-09-08 09:26:30,3.69 GB/s,3.19 GB/s
2023-09-08 09:26:35,6.49 GB/s,5.76 GB/s
2023-09-08 09:26:40,9.29 GB/s,8.47 GB/s
2023-09-08 09:26:45,9.37 GB/s,7.81 GB/s
2023-09-08 09:26:50,4.46 GB/s,3.84 GB/s
2023-09-08 09:26:55,6.75 GB/s,5.96 GB/s
2023-09-08 09:27:00,2.60 GB/s,2.35 GB/s
2023-09-08 09:27:05,9.44 GB/s,8.26 GB/s
2023-09-08 09:27:10,4.70 GB/s,4.05 GB/s
2023-09-08 09:27:15,4.50 GB/s,4.11 GB/s
2023-09-08 09:27:20,4.57 GB/s,3.92 GB/s
2023-09-08 09:27:25,4.61 GB/s,4.01 GB/s
2023-09-08 09:27:30,2.53 GB/s,2.39 GB/s
2023-09-08 09:27:35,6.38 GB/s,5.57 GB/s
2023-09-08 09:27:40,8.75 GB/s,7.86 GB/s
2023-09-08 09:27:45,3.20 GB/s,2.97 GB/s
2023-09-08 09:27:50,6.39 GB/s,6.14 GB/s
2023-09-08 09:27:55,5.36 GB/s,4.28 GB/s
2023-09-08 09:28:00,4.72 GB/s,4.90 GB/s
2023-09-08 09:28:05,8.32 GB/s,6.66 GB/s
2023-09-08 09:28:10,1.79 GB/s,1.58 GB/s
2023-09-08 09:28:15,7.04 GB/s,6.16 GB/s
2023-09-08 09:28:20,6.27 GB/s,5.41 GB/s
2023-09-08 09:28:25,8.30 GB/s,7.78 GB/s
2023-09-08 09:28:30,16.7 GB/s,13.7 GB/s
2023-09-08 09:28:35,1.44 GB/s,1.23 GB/s
2023-09-08 09:28:40,6.83 GB/s,5.92 GB/s
2023-09-08 09:28:45,4.50 GB/s,3.93 GB/s
2023-09-08 09:28:50,5.71 GB/s,5.56 GB/s
2023-09-08 09:28:55,16.4 GB/s,13.4 GB/s
2023-09-08 09:29:00,4.77 GB/s,4.16 GB/s
2023-09-08 09:29:05,4.60 GB/s,3.99 GB/s
2023-09-08 09:29:10,4.41 GB/s,3.88 GB/s
2023-09-08 09:29:15,5.15 GB/s,4.54 GB/s
2023-09-08 09:29:20,5.60 GB/s,5.58 GB/s
2023-09-08 09:29:25,5.60 GB/s,4.91 GB/s
2023-09-08 09:29:30,9.32 GB/s,8.13 GB/s
2023-09-08 09:29:35,2.36 GB/s,2.10 GB/s
2023-09-08 09:29:40,2.84 GB/s,2.53 GB/s
2023-09-08 09:29:45,11.3 GB/s,9.75 GB/s
2023-09-08 09:29:50,6.06 GB/s,5.36 GB/s
2023-09-08 09:29:55,6.29 GB/s,5.49 GB/s
2023-09-08 09:30:00,6.29 GB/s,6.72 GB/s
2023-09-08 09:30:05,2.44 GB/s,2.49 GB/s
2023-09-08 09:30:10,1.17 GB/s,1.26 GB/s
2023-09-08 09:30:15,2.01 GB/s,2.12 GB/s
2023-09-08 09:30:20,2.85 GB/s,2.53 GB/s
2023-09-08 09:30:25,2.99 GB/s,2.62 GB/s
2023-09-08 09:30:30,10.4 GB/s,8.95 GB/s
2023-09-08 09:30:35,4.05 GB/s,3.64 GB/s
2023-09-08 09:30:40,7.51 GB/s,6.54 GB/s
2023-09-08 09:30:45,8.65 GB/s,7.48 GB/s
2023-09-08 09:30:50,8.27 GB/s,7.25 GB/s
2023-09-08 09:30:55,10.9 GB/s,9.78 GB/s
2023-09-08 09:31:00,3.26 GB/s,2.51 GB/s
2023-09-08 09:31:05,9.14 GB/s,7.99 GB/s
2023-09-08 09:31:10,2.77 GB/s,2.49 GB/s
2023-09-08 09:31:15,5.33 GB/s,4.62 GB/s
2023-09-08 09:31:20,922 MB/s,896 MB/s
2023-09-08 09:31:25,11.2 GB/s,9.82 GB/s
2023-09-08 09:31:30,12.1 GB/s,11.0 GB/s
2023-09-08 09:31:35,5.86 GB/s,4.81 GB/s
2023-09-08 09:31:40,3.31 GB/s,2.92 GB/s
2023-09-08 09:31:45,2.04 GB/s,1.86 GB/s
2023-09-08 09:31:50,1.50 GB/s,1.62 GB/s
2023-09-08 09:31:55,3.97 GB/s,3.67 GB/s
2023-09-08 09:32:00,4.42 GB/s,3.72 GB/s
2023-09-08 09:32:05,1.89 GB/s,1.74 GB/s
2023-09-08 09:32:10,9.90 GB/s,8.58 GB/s
2023-09-08 09:32:15,2.69 GB/s,2.46 GB/s
2023-09-08 09:32:20,3.09 GB/s,2.99 GB/s
2023-09-08 09:32:25,8.27 GB/s,7.07 GB/s
2023-09-08 09:32:30,3.44 GB/s,2.98 GB/s
2023-09-08 09:32:35,4.80 GB/s,4.20 GB/s
2023-09-08 09:32:40,10.2 GB/s,8.87 GB/s
2023-09-08 09:32:45,7.51 GB/s,6.49 GB/s
2023-09-08 09:32:50,5.50 GB/s,4.87 GB/s
2023-09-08 09:32:55,11.2 GB/s,9.85 GB/s
2023-09-08 09:33:00,7.38 GB/s,6.25 GB/s
2023-09-08 09:33:05,965 MB/s,891 MB/s
2023-09-08 09:33:10,483 MB/s,514 MB/s
2023-09-08 09:33:15,900 MB/s,894 MB/s
2023-09-08 09:33:20,4.79 GB/s,4.16 GB/s
2023-09-08 09:33:25,3.30 GB/s,3.46 GB/s
2023-09-08 09:33:30,1.84 GB/s,1.96 GB/s
2023-09-08 09:33:35,1.20 GB/s,1.01 GB/s
2023-09-08 09:33:40,1.91 GB/s,1.65 GB/s
2023-09-08 09:33:45,333 MB/s,387 MB/s
2023-09-08 09:33:50,1.19 GB/s,1.53 GB/s
2023-09-08 09:33:55,5.82 GB/s,5.20 GB/s
2023-09-08 09:34:00,8.23 GB/s,7.12 GB/s
2023-09-08 09:34:05,2.36 GB/s,2.18 GB/s
2023-09-08 09:34:10,4.75 GB/s,4.17 GB/s
2023-09-08 09:34:15,4.47 GB/s,3.97 GB/s
2023-09-08 09:34:20,5.89 GB/s,5.19 GB/s
2023-09-08 09:34:25,2.67 GB/s,2.65 GB/s
2023-09-08 09:34:30,2.96 GB/s,2.55 GB/s
2023-09-08 09:34:35,4.23 GB/s,4.34 GB/s
2023-09-08 09:34:40,5.59 GB/s,4.87 GB/s
2023-09-08 09:34:45,2.57 GB/s,2.36 GB/s
2023-09-08 09:34:50,7.26 GB/s,6.29 GB/s
2023-09-08 09:34:55,5.48 GB/s,4.75 GB/s
2023-09-08 09:35:00,4.28 GB/s,3.68 GB/s
2023-09-08 09:35:05,2.55 GB/s,2.25 GB/s
2023-09-08 09:35:10,3.32 GB/s,2.92 GB/s
2023-09-08 09:35:15,11.7 GB/s,10.6 GB/s
2023-09-08 09:35:20,12.1 GB/s,10.4 GB/s
2023-09-08 09:35:25,5.28 GB/s,4.60 GB/s
2023-09-08 09:35:30,5.21 GB/s,4.76 GB/s
2023-09-08 09:35:35,11.1 GB/s,9.59 GB/s
2023-09-08 09:35:40,556 MB/s,571 MB/s
2023-09-08 09:35:45,3.11 GB/s,3.18 GB/s
2023-09-08 09:35:50,6.82 GB/s,6.01 GB/s
2023-09-08 09:35:55,2.00 GB/s,2.03 GB/s
2023-09-08 09:36:00,1.86 GB/s,2.37 GB/s
2023-09-08 09:36:05,4.06 GB/s,3.74 GB/s
