"Time","total-req-rate","ok-req-rate","error-req-rate"
2023-04-18 15:04:30,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:04:35,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:04:40,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:45,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:04:50,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:04:55,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:05:00,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:05:05,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:10,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:05:15,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:20,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:05:25,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:30,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:05:35,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:40,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:05:45,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:50,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:05:55,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:00,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:05,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:06:10,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:15,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:20,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:06:25,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:06:30,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:06:35,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:40,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:45,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:06:50,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:06:55,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 15:07:00,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:07:05,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:07:10,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:07:15,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:07:20,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 15:07:25,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:07:30,0.836 req/s,0.836 req/s,0 req/s
2023-04-18 15:07:35,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 15:07:40,0.927 req/s,0.927 req/s,0 req/s
2023-04-18 15:07:45,1.16 req/s,1.16 req/s,0 req/s
2023-04-18 15:07:50,1.24 req/s,1.24 req/s,0 req/s
2023-04-18 15:07:55,1.38 req/s,1.38 req/s,0 req/s
2023-04-18 15:08:00,1.56 req/s,1.56 req/s,0 req/s
2023-04-18 15:08:05,1.75 req/s,1.75 req/s,0 req/s
2023-04-18 15:08:10,1.85 req/s,1.85 req/s,0 req/s
2023-04-18 15:08:15,2 req/s,2 req/s,0 req/s
2023-04-18 15:08:20,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 15:08:25,2.47 req/s,2.42 req/s,0.0545 req/s
2023-04-18 15:08:30,2.64 req/s,2.58 req/s,0.0545 req/s
2023-04-18 15:08:35,2.67 req/s,2.62 req/s,0.0545 req/s
2023-04-18 15:08:40,2.62 req/s,2.56 req/s,0.0545 req/s
2023-04-18 15:08:45,2.78 req/s,2.73 req/s,0.0545 req/s
2023-04-18 15:08:50,2.73 req/s,2.67 req/s,0.0545 req/s
2023-04-18 15:08:55,2.71 req/s,2.65 req/s,0.0545 req/s
2023-04-18 15:09:00,2.69 req/s,2.64 req/s,0.0545 req/s
2023-04-18 15:09:05,2.84 req/s,2.78 req/s,0.0545 req/s
2023-04-18 15:09:10,2.80 req/s,2.75 req/s,0.0545 req/s
2023-04-18 15:09:15,2.85 req/s,2.80 req/s,0.0545 req/s
2023-04-18 15:09:20,2.58 req/s,2.58 req/s,0 req/s
2023-04-18 15:09:25,2.58 req/s,2.58 req/s,0 req/s
2023-04-18 15:09:30,2.60 req/s,2.60 req/s,0 req/s
2023-04-18 15:09:35,2.60 req/s,2.60 req/s,0 req/s
2023-04-18 15:09:40,2.53 req/s,2.51 req/s,0.0182 req/s
2023-04-18 15:09:45,2.69 req/s,2.67 req/s,0.0182 req/s
2023-04-18 15:09:50,2.65 req/s,2.64 req/s,0.0182 req/s
2023-04-18 15:09:55,2.75 req/s,2.73 req/s,0.0182 req/s
2023-04-18 15:10:00,2.62 req/s,2.60 req/s,0.0182 req/s
2023-04-18 15:10:05,2.65 req/s,2.64 req/s,0.0182 req/s
2023-04-18 15:10:10,2.58 req/s,2.56 req/s,0.0182 req/s
2023-04-18 15:10:15,2.73 req/s,2.71 req/s,0.0182 req/s
2023-04-18 15:10:20,2.64 req/s,2.62 req/s,0.0182 req/s
2023-04-18 15:10:25,2.53 req/s,2.51 req/s,0.0182 req/s
2023-04-18 15:10:30,2.38 req/s,2.36 req/s,0.0182 req/s
2023-04-18 15:10:35,2.36 req/s,2.36 req/s,0 req/s
2023-04-18 15:10:40,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 15:10:45,2.07 req/s,2.07 req/s,0 req/s
2023-04-18 15:10:50,1.95 req/s,1.95 req/s,0 req/s
2023-04-18 15:10:55,1.91 req/s,1.91 req/s,0 req/s
2023-04-18 15:11:00,1.84 req/s,1.84 req/s,0 req/s
2023-04-18 15:11:05,1.80 req/s,1.80 req/s,0 req/s
2023-04-18 15:11:10,1.62 req/s,1.62 req/s,0 req/s
2023-04-18 15:11:15,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:11:20,1.71 req/s,1.71 req/s,0 req/s
2023-04-18 15:11:25,1.73 req/s,1.73 req/s,0 req/s
2023-04-18 15:11:30,1.71 req/s,1.71 req/s,0 req/s
2023-04-18 15:11:35,1.73 req/s,1.73 req/s,0 req/s
2023-04-18 15:11:40,1.75 req/s,1.75 req/s,0 req/s
2023-04-18 15:11:45,1.71 req/s,1.71 req/s,0 req/s
2023-04-18 15:11:50,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:11:55,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:12:00,1.73 req/s,1.73 req/s,0 req/s
2023-04-18 15:12:05,1.73 req/s,1.73 req/s,0 req/s
2023-04-18 15:12:10,1.64 req/s,1.64 req/s,0 req/s
2023-04-18 15:12:15,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:12:20,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:12:25,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:12:30,1.64 req/s,1.64 req/s,0 req/s
2023-04-18 15:12:35,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:12:40,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:12:45,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:12:50,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:12:55,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:13:00,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:13:05,1.75 req/s,1.75 req/s,0 req/s
2023-04-18 15:13:10,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:13:15,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:13:20,1.71 req/s,1.71 req/s,0 req/s
2023-04-18 15:13:25,1.73 req/s,1.73 req/s,0 req/s
2023-04-18 15:13:30,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:13:35,1.69 req/s,1.69 req/s,0 req/s
2023-04-18 15:13:40,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 15:13:45,1.60 req/s,1.60 req/s,0 req/s
2023-04-18 15:13:50,1.49 req/s,1.49 req/s,0 req/s
2023-04-18 15:13:55,1.40 req/s,1.40 req/s,0 req/s
2023-04-18 15:14:00,1.31 req/s,1.31 req/s,0 req/s
2023-04-18 15:14:05,1.22 req/s,1.22 req/s,0 req/s
2023-04-18 15:14:10,1.15 req/s,1.15 req/s,0 req/s
2023-04-18 15:14:15,1.04 req/s,1.04 req/s,0 req/s
2023-04-18 15:14:20,0.945 req/s,0.945 req/s,0 req/s
2023-04-18 15:14:25,0.855 req/s,0.855 req/s,0 req/s
2023-04-18 15:14:30,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:14:35,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:14:40,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:14:45,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 15:14:50,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:14:55,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:00,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:05,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:10,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 15:15:15,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:20,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:15:25,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 15:15:30,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:35,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:40,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:15:45,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:15:50,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:15:55,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:16:00,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:05,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:16:10,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:15,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:20,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:16:25,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:30,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:35,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:40,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:45,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:50,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:16:55,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:00,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:05,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:17:10,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:15,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:20,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:25,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:30,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 15:17:35,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:40,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:45,0.709 req/s,0.709 req/s,0 req/s
2023-04-18 15:17:50,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 15:17:55,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 15:18:00,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 15:18:05,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 15:18:10,0.618 req/s,0.618 req/s,0 req/s
2023-04-18 15:18:15,0.618 req/s,0.618 req/s,0 req/s
2023-04-18 15:18:20,0.618 req/s,0.618 req/s,0 req/s
2023-04-18 15:18:25,0.618 req/s,0.618 req/s,0 req/s
2023-04-18 15:18:30,0.582 req/s,0.582 req/s,0 req/s
2023-04-18 15:18:35,0.582 req/s,0.582 req/s,0 req/s
2023-04-18 15:18:40,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 15:18:45,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:18:50,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:18:55,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:00,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:05,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:10,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:15,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:20,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:25,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 15:19:30,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 15:19:35,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:40,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:45,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:50,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:19:55,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 15:20:00,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:20:05,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 15:20:10,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:20:15,0.564 req/s,0.564 req/s,0 req/s
2023-04-18 15:20:20,0.582 req/s,0.582 req/s,0 req/s
2023-04-18 15:20:25,0.600 req/s,0.600 req/s,0 req/s
