"Time","Timestamp [ms]","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","total-req-rate [req/s]","ok-req-rate [req/s]","error-req-rate [req/s]","avg-res-time [ms]","ServerStatus"
"2023-04-18 16:43:35","1681811015000","0","0","0","0.018000000000000002","0.012","0.024","0.055999999999999994","331","28.1","515","95.7","1220","0","0.0246","774","0","1230","774","0","0.0298","1230","0","774","0.745","0.745","0","561","0"
"2023-04-18 16:43:40","1681811020000","0","0","0","0.016","0.01","0.027999999999999997","0.042","331","28.1","515","95.5","1080","0","0.0112","696","0","1080","695","0","0","1080","0","695","0.782","0.782","0","598","0"
"2023-04-18 16:43:45","1681811025000","0","0","0","0.002","0.004","0.008","0.01","331","28.1","515","95.5","47.7","0","0","40.4","0","49","40.3","0","0","50.9","0","40.3","0.764","0.764","0","594","0"
"2023-04-18 16:43:50","1681811030000","0","0","0","0","0.002","0.002","0.004","331","28.1","515","95.5","11.1","0","0","7.03","0","11.2","6.92","0","0","13.1","0","6.92","0.764","0.764","0","599","0"
"2023-04-18 16:43:55","1681811035000","0","0","0","0.002","0","0.002","0.032","331","28.1","515","95.5","976","0","0.0232","594","0","976","594","0","0.0216","978","0","594","0.764","0.764","0","587","0"
"2023-04-18 16:44:00","1681811040000","0","0","0","0.004","0.006","0.01","0.01","331","28.1","515","95.5","36.4","0","0.0352","57.1","0","37.7","57","0","0.03","39.6","0","57","0.782","0.782","0","581","0"
"2023-04-18 16:44:05","1681811045000","0","0","0","0.022000000000000002","0.022000000000000002","0.05","0.034","331","28.1","515","95.5","231","0","0.0116","182","0","238","182","0","0.0108","240","0","182","0.764","0.764","0","555","0"
"2023-04-18 16:44:10","1681811050000","0","0","0","0.004","0.002","0.004","0.027999999999999997","331","28.1","515","95.5","1100","0","0","676","0","1100","676","0","0","1100","0","676","0.764","0.764","0","549","0"
"2023-04-18 16:44:15","1681811055000","0","0","0","0.004","0.004","0.008","0.034","331","28.1","515","95.5","1080","0","0","669","0","1080","669","0","0","1080","0","669","0.764","0.764","0","454","0"
"2023-04-18 16:44:20","1681811060000","0","0","0","0.006","0.004","0.008","0.036000000000000004","331","28.1","515","95.5","1040","0","0","646","0","1040","646","0","0","1040","0","646","0.764","0.764","0","428","0"
"2023-04-18 16:44:25","1681811065000","0","0","0","0","0","0","0.002","331","28.1","515","95.5","7.57","0","0.033600000000000005","4.96","0","7.63","4.85","0","0.03","9.54","0","4.85","0.764","0.764","0","429","0"
"2023-04-18 16:44:30","1681811070000","0","0","0","0.002","0.01","0.006","0.013999999999999999","331","28.1","515","95.5","28","0","0.125","60.9","0","29","60.8","0","0.594","31","0","60.8","0.8","0.8","0","416","0"
"2023-04-18 16:44:35","1681811075000","0","0","0","0.04","0.03","0.034","0.068","331","28.1","515","95.5","1330","0","0","855","0","1340","855","0","0","1340","0","855","0.745","0.745","0","349","0"
"2023-04-18 16:44:40","1681811080000","0","0","0","0.022000000000000002","0.01","0.022000000000000002","0.048","331","28.1","515","95.5","1120","0","0.0258","746","0","1130","746","0","0.0314","1130","0","746","0.764","0.764","0","409","0"
"2023-04-18 16:44:45","1681811085000","0","0","0","0.044000000000000004","0.032","0.054000000000000006","0.046","331","28.1","515","95.5","279","0","0.0912","260","0","287","260","0","0.0968","289","0","260","0.745","0.745","0","449","0"
"2023-04-18 16:44:50","1681811090000","0","0","0","0.024","0.012","0.027999999999999997","0.062","331","28.1","515","95.5","1310","0","0.034","814","0","1310","814","0","0.0216","1310","0","814","0.745","0.745","0","573","0"
"2023-04-18 16:44:55","1681811095000","0","0","0","0","0","0","0.002","331","28.1","515","95.5","8.85","0","0","5.61","0","8.92","5.5","0","0","10.8","0","5.5","0.764","0.764","0","596","0"
"2023-04-18 16:45:00","1681811100000","0","0","0","0.004","0.002","0.008","0.022000000000000002","331","28.1","515","95.5","918","0","0.0116","562","0","918","562","0","0.0108","920","0","562","0.764","0.764","0","558","0"
"2023-04-18 16:45:05","1681811105000","0","0","0","0.002","0.002","0.002","0.052000000000000005","331","28.1","515","95.5","1690","0","0.0348","1030","0","1690","1030","0","0.03","1690","0","1030","0.764","0.764","0","504","0"
"2023-04-18 16:45:10","1681811110000","0","0","0","0.008","0.008","0.008","0.03","331","28.1","515","95.5","1020","0","0","631","0","1020","630","0","0","1020","0","630","0.764","0.764","0","517","0"
"2023-04-18 16:45:15","1681811115000","0","0","0","0","0","0.002","0.004","331","28.1","515","95.5","3.78","0","0.0228","2.51","0","3.83","2.4","0","0.0216","5.74","0","2.4","0.764","0.764","0","503","0"
"2023-04-18 16:45:20","1681811120000","0","0","0","0.026000000000000002","0.016","0.032","0.062","331","28.1","515","95.5","1250","0","0.033600000000000005","809","0","1250","809","0","0.0216","1250","0","809","0.764","0.764","0","503","0"
"2023-04-18 16:45:25","1681811125000","0","0","0","0.02","0.022000000000000002","0.032","0.054000000000000006","331","28.1","515","95.5","1170","0","0.045200000000000004","773","0","1180","773","0","0.040799999999999996","1180","0","773","0.745","0.745","0","576","0"
"2023-04-18 16:45:30","1681811130000","0","0","0","0.022000000000000002","0.012","0.027999999999999997","0.034","331","28.1","515","95.5","184","0","0","144","0","189","144","0","0","191","0","144","0.782","0.782","0","641","0"
"2023-04-18 16:45:35","1681811135000","0","0","0","0.01","0.006","0.013999999999999999","0.018000000000000002","331","28.1","515","95.5","59.8","0","0","54.3","0","61.8","54.2","0","0","63.7","0","54.2","0.764","0.764","0","570","0"
"2023-04-18 16:45:40","1681811140000","0","0","0","0.013999999999999999","0.008","0.026000000000000002","0.022000000000000002","331","28.1","515","95.5","141","0","0.0224","126","0","145","126","0","0.0108","147","0","126","0.782","0.782","0","533","0"
"2023-04-18 16:45:45","1681811145000","0","0","0","0","0.002","0.004","0.002","331","28.1","515","95.5","4.51","0","0.012","2.84","0","4.54","2.73","0","0.008400000000000001","6.45","0","2.73","0.764","0.764","0","475","0"
"2023-04-18 16:45:50","1681811150000","0","0","0","0.012","0.008","0.013999999999999999","0.01","331","28.1","515","95.5","67.4","0","0","60.4","0","69.6","60.2","0","0","71.5","0","60.2","0.709","0.709","0","457","0"
"2023-04-18 16:45:55","1681811155000","0","0","0","0","0.002","0.002","0.002","331","28.1","515","95.5","3.83","0","0","2.39","0","3.86","2.28","0","0","5.77","0","2.28","0.709","0.709","0","476","0"
"2023-04-18 16:46:00","1681811160000","0","0","0","0.004","0.004","0.004","0.038","331","28.1","515","95.5","994","0","0.037200000000000004","643","0","995","643","0","0.0216","997","0","643","0.673","0.673","0","488","0"
"2023-04-18 16:46:05","1681811165000","0","0","0","0.026000000000000002","0.04","0.036000000000000004","0.024","331","28.1","515","95.5","161","0","0","114","0","166","114","0","0","168","0","114","0.636","0.636","0","476","0"
"2023-04-18 16:46:10","1681811170000","0","0","0","0.002","0.002","0.002","0.004","331","28.1","515","95.5","8.61","0","0","16.6","0","8.79","16.5","0","0","10.7","0","16.5","0.618","0.618","0","558","0"
"2023-04-18 16:46:15","1681811175000","0","0","0","0.008","0.008","0.013999999999999999","0.01","331","28.1","515","95.5","53.8","0","0.0116","37.3","0","55.4","37.2","0","0.0172","57.3","0","37.2","0.6","0.6","0","582","0"
"2023-04-18 16:46:20","1681811180000","0","0","0","0","0","0","0.004","331","28.1","515","95.5","4.99","0","0","3.17","0","5.02","3.06","0","0","6.93","0","3.06","0.582","0.582","0","514","0"
"2023-04-18 16:46:25","1681811185000","0","0","0","0.002","0.002","0.004","0.03","331","28.1","515","95.5","1090","0","0.033600000000000005","664","0","1090","663","0","0.03","1090","0","663","0.564","0.564","0","419","0"
"2023-04-18 16:46:30","1681811190000","0","0","0","0.002","0.006","0.004","0.038","331","28.1","515","95.5","1030","0","0.125","627","0","1030","627","0","0.6","1030","0","627","0.527","0.527","0","382","0"
"2023-04-18 16:46:35","1681811195000","0","0","0","0","0.002","0.006","0.027999999999999997","331","28.1","515","95.5","855","0","0","524","0","856","524","0","0","858","0","524","0.509","0.509","0","373","0"
"2023-04-18 16:46:40","1681811200000","0","0","0","0.002","0.002","0.004","0.032","331","28.1","515","95.5","990","0","0.0112","603","0","991","602","0","0.0108","993","0","602","0.491","0.491","0","305","0"
"2023-04-18 16:46:45","1681811205000","0","0","0","0","0","0.002","0.026000000000000002","331","28.1","515","95.5","869","0","0.0228","529","0","869","529","0","0.0108","871","0","529","0.509","0.509","0","319","0"
"2023-04-18 16:46:50","1681811210000","0","0","0","0","0","0.002","0.006","331","28.1","515","95.5","4.88","0","0","3.05","0","4.9","2.94","0","0","6.81","0","2.94","0.491","0.491","0","292","0"
"2023-04-18 16:46:55","1681811215000","0","0","0","0","0.004","0","0.002","331","28.1","515","95.5","4.19","0","0","2.66","0","4.23","2.55","0","0","6.14","0","2.55","0.509","0.509","0","288","0"
"2023-04-18 16:47:00","1681811220000","0","0","0","0","0.002","0.002","0.002","331","28.1","515","95.5","1.46","0","0","0.903","0","1.48","0.8150000000000001","0","0","3.37","0","0.8150000000000001","0.509","0.509","0","278","0"
"2023-04-18 16:47:05","1681811225000","0","0","0","0.006","0.008","0.006","0.016","331","28.1","515","95.5","46.6","0","0.0224","76.9","0","48.6","76.8","0","0.0108","50.5","0","76.8","0.509","0.509","0","177","0"
"2023-04-18 16:47:10","1681811230000","0","0","0","0.01","0.008","0.016","0.02","331","28.1","515","95.5","113","0","0","66.6","0","116","66.5","0","0","118","0","66.5","0.473","0.473","0","148","0"
"2023-04-18 16:47:15","1681811235000","0","0","0","0.013999999999999999","0.012","0.016","0.044000000000000004","331","28.1","515","95.5","1130","0","0","721","0","1130","720","0","0","1130","0","720","0.509","0.509","0","254","0"
"2023-04-18 16:47:20","1681811240000","0","0","0","0.022000000000000002","0.026000000000000002","0.03","0.032","331","28.1","515","95.5","191","0","0.0116","155","0","196","155","0","0.0108","198","0","155","0.491","0.491","0","288","0"
"2023-04-18 16:47:25","1681811245000","0","0","0","0","0.002","0.004","0.03","331","28.1","515","95.5","1010","0","0.0456","621","0","1020","621","0","0.0384","1020","0","621","0.509","0.509","0","376","0"
"2023-04-18 16:47:30","1681811250000","0","0","0","0.004","0.002","0.002","0.032","331","28.1","515","95.5","1020","0","0.0224","622","0","1020","622","0","0.0108","1030","0","622","0.491","0.491","0","382","0"
"2023-04-18 16:47:35","1681811255000","0","0","0","0.008","0.006","0.013999999999999999","0.008","331","28.1","515","95.5","35.9","0","0","49","0","37.5","48.9","0","0","39.4","0","48.9","0.509","0.509","0","373","0"
"2023-04-18 16:47:40","1681811260000","0","0","0","0.026000000000000002","0.00998","0.0279","0.026000000000000002","331","28.1","515","95.5","179","0","0.0116","148","0","185","148","0","0.0108","186","0","148","0.491","0.491","0","400","0"
"2023-04-18 16:47:45","1681811265000","0","0","0","0","0.002","0","0.0281","331","28.1","515","95.5","906","0","0","554","0","906","554","0","0","908","0","554","0.509","0.509","0","475","0"
"2023-04-18 16:47:50","1681811270000","0","0","0","0.004","0.002","0.012","0.01","331","28.1","515","95.5","46.4","0","0","42.3","0","48","42.1","0","0","49.9","0","42.1","0.491","0.491","0","493","0"
"2023-04-18 16:47:55","1681811275000","0","0","0","0","0.002","0.002","0.004","331","28.1","515","95.5","5.72","0","0.0224","3.68","0","5.77","3.57","0","0.0108","7.68","0","3.57","0.509","0.509","0","506","0"
"2023-04-18 16:48:00","1681811280000","0","0","0","0.002","0","0.004","0.024","331","28.1","515","95.5","1010","0","0.0346","619","0","1010","618","0","0.0454","1010","0","618","0.491","0.491","0","519","0"
"2023-04-18 16:48:05","1681811285000","0","0","0","0.01","0.008","0.01","0.012","331","28.1","515","95.5","55","0","0.045200000000000004","49.5","0","56.8","49.4","0","0.0324","58.7","0","49.4","0.509","0.509","0","516","0"
"2023-04-18 16:48:10","1681811290000","0","0","0","0","0.002","0.004","0.03","331","28.1","515","95.5","863","0","0","525","0","863","525","0","0","865","0","525","0.491","0.491","0","457","0"
"2023-04-18 16:48:15","1681811295000","0","0","0","0.008","0.008","0.01","0.013999999999999999","331","28.1","515","95.5","60.2","0","0","84.5","0","62.6","84.4","0","0","64.5","0","84.4","0.491","0.491","0","424","0"
"2023-04-18 16:48:20","1681811300000","0","0","0","0.012","0.004","0.022000000000000002","0.036000000000000004","331","28.1","515","95.5","982","0","0.0112","606","0","986","606","0","0.0108","988","0","606","0.473","0.473","0","359","0"
"2023-04-18 16:48:25","1681811305000","0","0","0","0.004","0.006","0.004","0.032","331","28.1","515","95.5","998","0","0.0564","630","0","999","630","0","0.0572","1000","0","630","0.491","0.491","0","413","0"
"2023-04-18 16:48:30","1681811310000","0","0","0","0.016","0.012","0.016","0.09","331","28.1","515","95.5","2150","0","0.23500000000000001","1320","0","2160","1320","0","0.6990000000000001","2160","0","1320","0.473","0.473","0","422","0"
"2023-04-18 16:48:35","1681811315000","0","0","0","0.013999999999999999","0.018000000000000002","0.026000000000000002","0.05","331","28.1","515","95.5","1210","0","0.11","781","0","1220","781","0","0.109","1220","0","781","0.545","0.545","0","448","0"
"2023-04-18 16:48:40","1681811320000","0","0","0","0.002","0.004","0.002","0.034","331","28.1","515","95.5","1060","0","0","649","0","1060","649","0","0","1070","0","649","0.564","0.564","0","439","0"
"2023-04-18 16:48:45","1681811325000","0","0","0","0.004","0.002","0.002","0.03","331","28.1","515","95.5","855","0","0.0116","533","0","856","533","0","0.0108","858","0","533","0.618","0.618","0","415","0"
"2023-04-18 16:48:50","1681811330000","0","0","0","0.016","0.01","0.024","0.055999999999999994","331","28.1","515","95.5","1890","0","0.07840000000000001","1180","0","1900","1180","0","0.07840000000000001","1900","0","1180","0.636","0.636","0","412","0"
"2023-04-18 16:48:55","1681811335000","0","0","0","0.01","0.008","0.012","0.034","331","28.1","515","95.5","938","0","0.176","596","0","941","596","0","0.176","943","0","596","0.691","0.691","0","440","0"
"2023-04-18 16:49:00","1681811340000","0","0","0","0.013999999999999999","0.016","0.022000000000000002","0.016","331","28.1","515","95.5","115","0","0.11800000000000001","142","0","120","142","0","0.11800000000000001","122","0","142","0.727","0.727","0","445","0"
"2023-04-18 16:49:05","1681811345000","0","0","0","0.024","0.024","0.027999999999999997","0.057999999999999996","331","28.1","515","95.5","1160","0","0.0308","751","0","1170","751","0","0.0304","1170","0","751","0.764","0.764","0","489","0"
"2023-04-18 16:49:10","1681811350000","0","0","0","0.018000000000000002","0.02","0.024","0.036000000000000004","331","28.1","515","95.5","158","0","0","147","0","164","147","0","0","166","0","147","0.8","0.8","0","504","0"
"2023-04-18 16:49:15","1681811355000","0","0","0","0.022000000000000002","0.027999999999999997","0.02","0.03","331","28.1","515","95.5","172","0","0","123","0","176","122","0","0","178","0","122","0.855","0.855","0","575","0"
"2023-04-18 16:49:20","1681811360000","0","0","0","0.01","0.008","0.013999999999999999","0.064","331","28.1","515","95.5","1430","0","0.0116","1180","0","1430","1180","0","0.0108","1430","0","1180","0.873","0.873","0","555","0"
"2023-04-18 16:49:25","1681811365000","0","0","0","0.008","0.006","0.016","0.027999999999999997","331","28.1","515","95.5","1440","0","0.056799999999999996","615","0","1440","615","0","0.0492","1450","0","615","0.927","0.927","0","560","0"
"2023-04-18 16:49:30","1681811370000","0","0","0","0.016","0.013999999999999999","0.016","0.02","331","28.1","515","95.5","95.1","0","0","113","0","98.5","113","0","0","100","0","113","0.909","0.909","0","550","0"
"2023-04-18 16:49:35","1681811375000","0","0","0","0.02","0.013999999999999999","0.022000000000000002","0.026000000000000002","331","28.1","515","95.5","152","0","0.0116","133","0","157","133","0","0.0108","159","0","133","0.927","0.927","0","530","0"
"2023-04-18 16:49:40","1681811380000","0","0","0","0.004","0.004","0.01","0.052000000000000005","331","28.1","515","95.5","1950","0","0","1180","0","1950","1180","0","0","1960","0","1180","0.909","0.909","0","565","0"
"2023-04-18 16:49:45","1681811385000","0","0","0","0.02","0.012","0.027999999999999997","0.064","331","28.1","515","95.5","1060","0","0","1350","0","1070","1350","0","0","1070","0","1350","0.927","0.927","0","552","0"
