"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","total-req-rate","ok-req-rate","error-req-rate","latency-50-percentile","latency-95-percentile","latency-99-percentile","avg-res-time","TimeToFail"
"2023-04-18 15:50:15","1681807815000","0%","0%","0%","1.20%","0.600%","1.20%","7.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.70 GB/s","0 kB/s","67.2 kB/s","1.71 GB/s","0 kB/s","3.71 GB/s","1.71 GB/s","0 kB/s","51.6 kB/s","3.71 GB/s","0 kB/s","1.71 GB/s","1.45 req/s","1.45 req/s","0 req/s","393 ms","3.00 s","4.60 s","728 ms","1068979"
"2023-04-18 15:50:20","1681807820000","0%","0%","0%","0.200%","0.200%","0.200%","4.00%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","1.12 GB/s","0 kB/s","0 kB/s","687 MB/s","0 kB/s","1.12 GB/s","687 MB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","687 MB/s","1.44 req/s","1.44 req/s","0 req/s","380 ms","2.53 s","4.51 s","694 ms","1063979"
"2023-04-18 15:50:25","1681807825000","0%","0%","0%","0.600%","0.600%","1.60%","10.6%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.82 GB/s","0 kB/s","11.2 kB/s","2.35 GB/s","0 kB/s","3.83 GB/s","2.35 GB/s","0 kB/s","10.8 kB/s","3.83 GB/s","0 kB/s","2.35 GB/s","1.45 req/s","1.45 req/s","0 req/s","365 ms","2.50 s","4.50 s","678 ms","1058979"
"2023-04-18 15:50:30","1681807830000","0%","0%","0%","1.60%","1.00%","1.60%","2.20%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","137 MB/s","0 kB/s","113 kB/s","128 MB/s","0 kB/s","141 MB/s","128 MB/s","0 kB/s","588 kB/s","143 MB/s","0 kB/s","128 MB/s","1.45 req/s","1.45 req/s","0 req/s","352 ms","2.50 s","4.50 s","655 ms","1053979"
"2023-04-18 15:50:35","1681807835000","0%","0%","0%","0.600%","0.600%","1.00%","10.4%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.98 GB/s","0 kB/s","0 kB/s","2.29 GB/s","0 kB/s","2.99 GB/s","2.29 GB/s","0 kB/s","0 kB/s","2.99 GB/s","0 kB/s","2.29 GB/s","1.44 req/s","1.44 req/s","0 req/s","332 ms","2.21 s","4.01 s","546 ms","1048979"
"2023-04-18 15:50:40","1681807840000","0%","0%","0%","3.20%","2.60%","2.60%","4.20%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","925 MB/s","0 kB/s","0 kB/s","762 MB/s","0 kB/s","931 MB/s","762 MB/s","0 kB/s","0 kB/s","933 MB/s","0 kB/s","762 MB/s","1.44 req/s","1.44 req/s","0 req/s","319 ms","2.13 s","4.01 s","515 ms","1043979"
"2023-04-18 15:50:45","1681807845000","0%","0%","0%","2.60%","1.80%","2.40%","6.60%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.05 GB/s","0 kB/s","0 kB/s","693 MB/s","0 kB/s","2.06 GB/s","692 MB/s","0 kB/s","0 kB/s","2.06 GB/s","0 kB/s","692 MB/s","1.47 req/s","1.47 req/s","0 req/s","310 ms","2.16 s","3.99 s","514 ms","1038979"
"2023-04-18 15:50:50","1681807850000","0%","0%","0%","1.000%","1.000%","3.00%","9.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.12 GB/s","0 kB/s","0 kB/s","2.00 GB/s","0 kB/s","3.13 GB/s","2.00 GB/s","0 kB/s","0 kB/s","3.13 GB/s","0 kB/s","2.00 GB/s","1.42 req/s","1.42 req/s","0 req/s","317 ms","2.14 s","4.02 s","511 ms","1033979"
"2023-04-18 15:50:55","1681807855000","0%","0%","0%","3.60%","1.60%","3.20%","9.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.39 GB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","2.40 GB/s","1.51 GB/s","0 kB/s","0 kB/s","2.40 GB/s","0 kB/s","1.51 GB/s","1.47 req/s","1.47 req/s","0 req/s","343 ms","2.30 s","4.33 s","550 ms","1028979"
"2023-04-18 15:51:00","1681807860000","0%","0%","0%","1.40%","1.000%","2.00%","7.20%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.11 GB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","2.11 GB/s","1.35 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","1.35 GB/s","1.42 req/s","1.42 req/s","0 req/s","336 ms","2.27 s","4.35 s","520 ms","1023979"
"2023-04-18 15:51:05","1681807865000","0%","0%","0%","2.40%","3.00%","5.20%","9.00%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","1.27 GB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","1.28 GB/s","1.35 GB/s","0 kB/s","0 kB/s","1.28 GB/s","0 kB/s","1.35 GB/s","1.40 req/s","1.40 req/s","0 req/s","335 ms","2.29 s","4.36 s","526 ms","1018979"
"2023-04-18 15:51:10","1681807870000","0%","0%","0%","0.800%","0.800%","2.00%","8.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.84 GB/s","0 kB/s","112 kB/s","1.84 GB/s","0 kB/s","3.84 GB/s","1.84 GB/s","0 kB/s","108 kB/s","3.84 GB/s","0 kB/s","1.84 GB/s","1.44 req/s","1.44 req/s","0 req/s","351 ms","3.02 s","4.61 s","579 ms","1013979"
"2023-04-18 15:51:15","1681807875000","0%","0%","0%","4.80%","2.80%","5.80%","6.00%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","339 MB/s","0 kB/s","155 kB/s","349 MB/s","0 kB/s","350 MB/s","348 MB/s","0 kB/s","147 kB/s","352 MB/s","0 kB/s","348 MB/s","1.44 req/s","1.44 req/s","0 req/s","351 ms","3.02 s","4.61 s","582 ms","1008979"
"2023-04-18 15:51:20","1681807880000","0%","0%","0%","3.80%","1.60%","5.40%","7.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","1.26 GB/s","0 kB/s","19.6 kB/s","882 MB/s","0 kB/s","1.27 GB/s","882 MB/s","0 kB/s","19.6 kB/s","1.27 GB/s","0 kB/s","882 MB/s","1.44 req/s","1.44 req/s","0 req/s","395 ms","3.77 s","4.75 s","704 ms","1003979"
"2023-04-18 15:51:25","1681807885000","0%","0%","0%","2.60%","1.40%","3.40%","10.4%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.22 GB/s","0 kB/s","0 kB/s","2.01 GB/s","0 kB/s","3.23 GB/s","2.01 GB/s","0 kB/s","0 kB/s","3.23 GB/s","0 kB/s","2.01 GB/s","1.42 req/s","1.42 req/s","0 req/s","429 ms","3.78 s","4.76 s","755 ms","998979"
"2023-04-18 15:51:30","1681807890000","0%","0%","0%","1.80%","1.20%","2.00%","10.8%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.97 GB/s","0 kB/s","0 kB/s","1.92 GB/s","0 kB/s","2.98 GB/s","1.92 GB/s","0 kB/s","0 kB/s","2.98 GB/s","0 kB/s","1.92 GB/s","1.44 req/s","1.44 req/s","0 req/s","454 ms","3.90 s","4.78 s","790 ms","993979"
"2023-04-18 15:51:35","1681807895000","0%","0%","0%","3.80%","3.20%","5.20%","15.8%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","4.36 GB/s","0 kB/s","0 kB/s","2.73 GB/s","0 kB/s","4.37 GB/s","2.73 GB/s","0 kB/s","0 kB/s","4.37 GB/s","0 kB/s","2.73 GB/s","1.44 req/s","1.44 req/s","0 req/s","512 ms","4.01 s","4.80 s","832 ms","988979"
"2023-04-18 15:51:40","1681807900000","0%","0%","0%","3.20%","2.80%","4.80%","9.80%","335 MiB","27.8 MiB","511 MiB","95.8 MiB","2.29 GB/s","0 kB/s","0 kB/s","1.47 GB/s","0 kB/s","2.30 GB/s","1.47 GB/s","0 kB/s","0 kB/s","2.30 GB/s","0 kB/s","1.47 GB/s","1.40 req/s","1.40 req/s","0 req/s","534 ms","4.12 s","4.82 s","846 ms","983979"
"2023-04-18 15:51:45","1681807905000","0%","0%","0%","2.40%","1.20%","2.20%","9.20%","335 MiB","27.8 MiB","511 MiB","95.8 MiB","3.00 GB/s","0 kB/s","22.4 kB/s","1.91 GB/s","0 kB/s","3.01 GB/s","1.91 GB/s","0 kB/s","24.8 kB/s","3.01 GB/s","0 kB/s","1.91 GB/s","1.44 req/s","1.44 req/s","0 req/s","534 ms","4.24 s","4.85 s","883 ms","978979"
"2023-04-18 15:51:50","1681807910000","0%","0%","0%","2.60%","2.00%","4.00%","4.80%","339 MiB","27.8 MiB","511 MiB","91.8 MiB","399 MB/s","0 kB/s","0 kB/s","324 MB/s","0 kB/s","411 MB/s","323 MB/s","0 kB/s","0 kB/s","413 MB/s","0 kB/s","323 MB/s","1.42 req/s","1.42 req/s","0 req/s","488 ms","4.19 s","4.84 s","871 ms","973979"
"2023-04-18 15:51:55","1681807915000","0%","0%","0%","3.60%","2.00%","3.20%","8.40%","339 MiB","27.8 MiB","511 MiB","91.8 MiB","2.00 GB/s","0 kB/s","11.2 kB/s","1.31 GB/s","0 kB/s","2.00 GB/s","1.31 GB/s","0 kB/s","10.8 kB/s","2.00 GB/s","0 kB/s","1.31 GB/s","1.44 req/s","1.44 req/s","0 req/s","483 ms","4.18 s","4.84 s","884 ms","968979"
"2023-04-18 15:52:00","1681807920000","0%","0%","0%","5.20%","5.20%","4.80%","5.80%","339 MiB","27.8 MiB","511 MiB","91.8 MiB","337 MB/s","0 kB/s","12 kB/s","304 MB/s","0 kB/s","349 MB/s","304 MB/s","0 kB/s","8.40 kB/s","351 MB/s","0 kB/s","304 MB/s","1.44 req/s","1.44 req/s","0 req/s","482 ms","4.18 s","4.84 s","907 ms","963979"
"2023-04-18 15:52:05","1681807925000","0%","0%","0%","0.600%","0.800%","1.000%","6.20%","339 MiB","27.8 MiB","511 MiB","92.1 MiB","1.95 GB/s","0 kB/s","0 kB/s","1.18 GB/s","0 kB/s","1.95 GB/s","1.18 GB/s","0 kB/s","0 kB/s","1.96 GB/s","0 kB/s","1.18 GB/s","1.44 req/s","1.44 req/s","0 req/s","458 ms","4.10 s","4.82 s","905 ms","958979"
"2023-04-18 15:52:10","1681807930000","0%","0%","0%","2.80%","1.80%","2.80%","6.80%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","1.06 GB/s","0 kB/s","33.6 kB/s","732 MB/s","0 kB/s","1.06 GB/s","732 MB/s","0 kB/s","30 kB/s","1.06 GB/s","0 kB/s","732 MB/s","1.44 req/s","1.44 req/s","0 req/s","458 ms","4.10 s","4.82 s","900 ms","953979"
"2023-04-18 15:52:15","1681807935000","0%","0%","0%","2.80%","1.40%","2.00%","11.8%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","3.83 GB/s","0 kB/s","63.2 kB/s","2.38 GB/s","0 kB/s","3.84 GB/s","2.38 GB/s","0 kB/s","58.8 kB/s","3.84 GB/s","0 kB/s","2.38 GB/s","1.44 req/s","1.44 req/s","0 req/s","418 ms","3.90 s","4.78 s","821 ms","948979"
"2023-04-18 15:52:20","1681807940000","0%","0%","0%","2.80%","2.40%","3.00%","9.00%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","2.22 GB/s","0 kB/s","0 kB/s","1.86 GB/s","0 kB/s","2.23 GB/s","1.86 GB/s","0 kB/s","0 kB/s","2.23 GB/s","0 kB/s","1.86 GB/s","1.45 req/s","1.45 req/s","0 req/s","406 ms","4.00 s","4.80 s","811 ms","943979"
"2023-04-18 15:52:25","1681807945000","0%","0%","0%","0.800%","0.400%","0.800%","8.60%","339 MiB","27.8 MiB","511 MiB","92.0 MiB","2.94 GB/s","0 kB/s","0 kB/s","1.33 GB/s","0 kB/s","2.95 GB/s","1.33 GB/s","0 kB/s","0 kB/s","2.95 GB/s","0 kB/s","1.33 GB/s","1.44 req/s","1.44 req/s","0 req/s","405 ms","3.90 s","4.78 s","793 ms","938979"
"2023-04-18 15:52:30","1681807950000","0%","0%","0%","0.800%","0.200%","1.40%","13.0%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","4.74 GB/s","0 kB/s","113 kB/s","2.91 GB/s","0 kB/s","4.74 GB/s","2.91 GB/s","0 kB/s","581 kB/s","4.75 GB/s","0 kB/s","2.91 GB/s","1.44 req/s","1.44 req/s","0 req/s","370 ms","3.77 s","4.75 s","748 ms","933979"
"2023-04-18 15:52:35","1681807955000","0%","0%","0%","2.00%","2.60%","2.80%","7.20%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","1.27 GB/s","0 kB/s","22.4 kB/s","856 MB/s","0 kB/s","1.28 GB/s","856 MB/s","0 kB/s","10.8 kB/s","1.28 GB/s","0 kB/s","856 MB/s","1.45 req/s","1.45 req/s","0 req/s","350 ms","3.33 s","4.67 s","683 ms","928979"
"2023-04-18 15:52:40","1681807960000","0%","0%","0%","1.40%","1.00%","1.80%","6.80%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","2.12 GB/s","0 kB/s","0 kB/s","1.32 GB/s","0 kB/s","2.12 GB/s","1.32 GB/s","0 kB/s","0 kB/s","2.12 GB/s","0 kB/s","1.32 GB/s","1.44 req/s","1.44 req/s","0 req/s","349 ms","3.35 s","4.67 s","679 ms","923979"
"2023-04-18 15:52:45","1681807965000","0%","0%","0%","0.600%","0.200%","0.400%","5%","339 MiB","27.8 MiB","511 MiB","91.9 MiB","2.09 GB/s","0 kB/s","0 kB/s","1.28 GB/s","0 kB/s","2.10 GB/s","1.28 GB/s","0 kB/s","0 kB/s","2.10 GB/s","0 kB/s","1.28 GB/s","1.47 req/s","1.47 req/s","0 req/s","349 ms","3.31 s","4.66 s","655 ms","918979"
"2023-04-18 15:52:50","1681807970000","0%","0%","0%","1.20%","1.20%","2.60%","5%","338 MiB","27.8 MiB","511 MiB","92.9 MiB","1.19 GB/s","0 kB/s","0 kB/s","797 MB/s","0 kB/s","1.20 GB/s","797 MB/s","0 kB/s","0 kB/s","1.20 GB/s","0 kB/s","797 MB/s","1.45 req/s","1.45 req/s","0 req/s","312 ms","3.00 s","4.60 s","580 ms","913979"
"2023-04-18 15:52:55","1681807975000","0%","0%","0%","3.80%","3.00%","4.40%","10.8%","339 MiB","27.8 MiB","511 MiB","92.0 MiB","1.61 GB/s","0 kB/s","0 kB/s","1.52 GB/s","0 kB/s","1.62 GB/s","1.52 GB/s","0 kB/s","0 kB/s","1.62 GB/s","0 kB/s","1.52 GB/s","1.44 req/s","1.44 req/s","0 req/s","326 ms","3.02 s","4.61 s","578 ms","908979"
"2023-04-18 15:53:00","1681807980000","0%","0%","0%","4.20%","3.60%","5.60%","13.8%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","4.25 GB/s","0 kB/s","12 kB/s","2.22 GB/s","0 kB/s","4.26 GB/s","2.22 GB/s","0 kB/s","8.40 kB/s","4.26 GB/s","0 kB/s","2.22 GB/s","1.42 req/s","1.42 req/s","0 req/s","337 ms","3.05 s","4.61 s","568 ms","903979"
"2023-04-18 15:53:05","1681807985000","0%","0%","0%","2.20%","1.40%","2.00%","9.40%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.00 GB/s","0 kB/s","22.4 kB/s","1.87 GB/s","0 kB/s","3.00 GB/s","1.87 GB/s","0 kB/s","10.8 kB/s","3.00 GB/s","0 kB/s","1.87 GB/s","1.44 req/s","1.44 req/s","0 req/s","365 ms","3.35 s","4.67 s","642 ms","898979"
"2023-04-18 15:53:10","1681807990000","0%","0%","0%","2.60%","1.60%","1.40%","10.8%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","3.73 GB/s","0 kB/s","56 kB/s","2.30 GB/s","0 kB/s","3.74 GB/s","2.30 GB/s","0 kB/s","40.8 kB/s","3.74 GB/s","0 kB/s","2.30 GB/s","1.44 req/s","1.44 req/s","0 req/s","385 ms","3.02 s","4.61 s","629 ms","893979"
"2023-04-18 15:53:15","1681807995000","0%","0%","0%","3.60%","2.60%","5%","6.80%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","1.19 GB/s","0 kB/s","34.8 kB/s","844 MB/s","0 kB/s","1.20 GB/s","844 MB/s","0 kB/s","33.4 kB/s","1.20 GB/s","0 kB/s","844 MB/s","1.42 req/s","1.42 req/s","0 req/s","380 ms","2.56 s","4.51 s","607 ms","888979"
"2023-04-18 15:53:20","1681808000000","0%","0%","0%","1.00%","0.600%","2.60%","4.80%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","1.04 GB/s","0 kB/s","0 kB/s","681 MB/s","0 kB/s","1.04 GB/s","681 MB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","681 MB/s","1.44 req/s","1.44 req/s","0 req/s","379 ms","2.53 s","4.51 s","629 ms","883979"
"2023-04-18 15:53:25","1681808005000","0%","0%","0%","3.60%","3.20%","3.60%","11.2%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.38 GB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","2.39 GB/s","1.51 GB/s","0 kB/s","0 kB/s","2.39 GB/s","0 kB/s","1.51 GB/s","1.42 req/s","1.42 req/s","0 req/s","393 ms","2.56 s","4.51 s","642 ms","878979"
"2023-04-18 15:53:30","1681808010000","0%","0%","0%","4.80%","3.20%","5.60%","6.60%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","450 MB/s","0 kB/s","22.4 kB/s","855 MB/s","0 kB/s","462 MB/s","854 MB/s","0 kB/s","10.8 kB/s","464 MB/s","0 kB/s","854 MB/s","1.42 req/s","1.42 req/s","0 req/s","420 ms","3.37 s","4.67 s","713 ms","873979"
"2023-04-18 15:53:35","1681808015000","0%","0%","0%","1.40%","1.40%","1.80%","6.60%","337 MiB","27.8 MiB","511 MiB","93.9 MiB","2.81 GB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","2.81 GB/s","1.30 GB/s","0 kB/s","0 kB/s","2.82 GB/s","0 kB/s","1.30 GB/s","1.44 req/s","1.44 req/s","0 req/s","418 ms","3.35 s","4.67 s","743 ms","868979"
"2023-04-18 15:53:40","1681808020000","0%","0%","0%","1.80%","1.60%","2.60%","11.0%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","2.98 GB/s","0 kB/s","33.6 kB/s","1.87 GB/s","0 kB/s","2.99 GB/s","1.87 GB/s","0 kB/s","32.4 kB/s","2.99 GB/s","0 kB/s","1.87 GB/s","1.40 req/s","1.40 req/s","0 req/s","411 ms","3.40 s","4.68 s","747 ms","863979"
"2023-04-18 15:53:45","1681808025000","0%","0%","0%","1.60%","1.80%","2.00%","5.40%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","1.14 GB/s","0 kB/s","0 kB/s","762 MB/s","0 kB/s","1.14 GB/s","762 MB/s","0 kB/s","0 kB/s","1.15 GB/s","0 kB/s","762 MB/s","1.42 req/s","1.42 req/s","0 req/s","433 ms","3.61 s","4.72 s","794 ms","858979"
"2023-04-18 15:53:50","1681808030000","0%","0%","0%","2.00%","1.80%","4.00%","9.20%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","2.34 GB/s","0 kB/s","11.6 kB/s","1.45 GB/s","0 kB/s","2.35 GB/s","1.45 GB/s","0 kB/s","10.8 kB/s","2.35 GB/s","0 kB/s","1.45 GB/s","1.47 req/s","1.47 req/s","0 req/s","415 ms","3.73 s","4.75 s","784 ms","853979"
"2023-04-18 15:53:55","1681808035000","0%","0%","0%","3.00%","2.40%","4.40%","8.80%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","2.31 GB/s","0 kB/s","39.2 kB/s","1.51 GB/s","0 kB/s","2.32 GB/s","1.51 GB/s","0 kB/s","39.2 kB/s","2.32 GB/s","0 kB/s","1.51 GB/s","1.45 req/s","1.45 req/s","0 req/s","400 ms","3.57 s","4.71 s","746 ms","848979"
"2023-04-18 15:54:00","1681808040000","0%","0%","0%","3.60%","1.60%","4.40%","13.2%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","3.34 GB/s","0 kB/s","110 kB/s","2.13 GB/s","0 kB/s","3.35 GB/s","2.13 GB/s","0 kB/s","106 kB/s","3.35 GB/s","0 kB/s","2.13 GB/s","1.40 req/s","1.40 req/s","0 req/s","401 ms","3.40 s","4.68 s","728 ms","843979"
"2023-04-18 15:54:05","1681808045000","0%","0%","0%","3.20%","2.20%","5%","11.0%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","2.17 GB/s","0 kB/s","58.8 kB/s","2.08 GB/s","0 kB/s","2.18 GB/s","2.08 GB/s","0 kB/s","58.8 kB/s","2.19 GB/s","0 kB/s","2.08 GB/s","1.42 req/s","1.42 req/s","0 req/s","405 ms","3.37 s","4.67 s","760 ms","838979"
"2023-04-18 15:54:10","1681808050000","0%","0%","0%","3.60%","3.40%","4.80%","11.6%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","3.61 GB/s","0 kB/s","45.2 kB/s","1.59 GB/s","0 kB/s","3.62 GB/s","1.59 GB/s","0 kB/s","40.8 kB/s","3.62 GB/s","0 kB/s","1.59 GB/s","1.42 req/s","1.42 req/s","0 req/s","430 ms","3.61 s","4.72 s","806 ms","833979"
"2023-04-18 15:54:15","1681808055000","0%","0%","0%","3.20%","2.00%","3.40%","11.0%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","2.40 GB/s","0 kB/s","39 kB/s","1.57 GB/s","0 kB/s","2.41 GB/s","1.57 GB/s","0 kB/s","44.2 kB/s","2.41 GB/s","0 kB/s","1.57 GB/s","1.40 req/s","1.40 req/s","0 req/s","440 ms","3.93 s","4.79 s","847 ms","828979"
"2023-04-18 15:54:20","1681808060000","0%","0%","0%","1.40%","0.800%","1.40%","8.60%","337 MiB","27.8 MiB","511 MiB","94.0 MiB","2.94 GB/s","0 kB/s","0 kB/s","1.79 GB/s","0 kB/s","2.94 GB/s","1.79 GB/s","0 kB/s","0 kB/s","2.94 GB/s","0 kB/s","1.79 GB/s","1.44 req/s","1.44 req/s","0 req/s","464 ms","4.10 s","4.82 s","896 ms","823979"
"2023-04-18 15:54:25","1681808065000","0%","0%","0%","1.80%","1.20%","2.80%","4.60%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","1.07 GB/s","0 kB/s","0 kB/s","699 MB/s","0 kB/s","1.08 GB/s","698 MB/s","0 kB/s","0 kB/s","1.08 GB/s","0 kB/s","698 MB/s","1.45 req/s","1.45 req/s","0 req/s","433 ms","3.89 s","4.78 s","823 ms","818979"
"2023-04-18 15:54:30","1681808070000","0%","0%","0%","2.40%","1.40%","3.60%","7.60%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","2.08 GB/s","0 kB/s","125 kB/s","1.33 GB/s","0 kB/s","2.09 GB/s","1.33 GB/s","0 kB/s","596 kB/s","2.09 GB/s","0 kB/s","1.33 GB/s","1.44 req/s","1.44 req/s","0 req/s","411 ms","3.59 s","4.72 s","749 ms","813979"
"2023-04-18 15:54:35","1681808075000","0%","0%","0%","3.60%","3.60%","5%","6.00%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","1.18 GB/s","0 kB/s","11.2 kB/s","834 MB/s","0 kB/s","1.19 GB/s","834 MB/s","0 kB/s","10.8 kB/s","1.20 GB/s","0 kB/s","834 MB/s","1.44 req/s","1.44 req/s","0 req/s","440 ms","3.59 s","4.72 s","778 ms","808979"
"2023-04-18 15:54:40","1681808080000","0%","0%","0%","1.40%","1.20%","1.80%","4.80%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","1.03 GB/s","0 kB/s","0 kB/s","647 MB/s","0 kB/s","1.03 GB/s","647 MB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","647 MB/s","1.42 req/s","1.42 req/s","0 req/s","455 ms","3.37 s","4.67 s","804 ms","803979"
"2023-04-18 15:54:45","1681808085000","0%","0%","0%","0.800%","0.800%","1.40%","2.20%","337 MiB","27.8 MiB","511 MiB","94.1 MiB","93.6 MB/s","0 kB/s","13.2 kB/s","114 MB/s","0 kB/s","97.2 MB/s","114 MB/s","0 kB/s","10.8 kB/s","99.1 MB/s","0 kB/s","114 MB/s","1.42 req/s","1.42 req/s","0 req/s","452 ms","3.05 s","4.61 s","785 ms","798979"
